"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7"
8,40,4.56565238947604,0,0.0265286305270286,-0.157813426369494,-0.0844665730035681,0.251304252700844,0.278564595683688,-0.20224419195424,-0.362415773398519
8,52,4.85395344842741,0,-0.0851466956594444,0.109559302404194,-0.185136627180079,-0.163937353999636,0.33944661990073,0.125057244227243,-0.37827440706755
9,20,3.18894884780392,0,-0.133918683970617,0.193161326346327,0.115762333252423,-0.0932229906230768,-0.311781000012176,-0.351011586764042,-0.0780252232801638
9,27,3.8532560528487,0,-0.00038177929916101,0.111071336797975,0.235973926257142,0.15932170558064,-0.145692173992764,-0.389057967420715,-0.209073488694866
10,27,4.12595909486433,0,-0.00038177929916101,0.111071336797975,0.235973926257142,0.15932170558064,-0.145692173992764,-0.389057967420715,-0.209073488694866
10,36,4.72248545202924,0,0.146809592399901,-0.161749293809131,0.0654686356818074,0.314362216614383,0.164974057076732,-0.290088148689056,-0.329438937098405
10,51,4.87028259933461,0,-0.117239345022668,0.0877831296743111,-0.211451378892813,-0.129780500435616,0.353917166412037,0.0979081060874331,-0.381830208922197
11,9,1.00962593216547,0,0.0658538587513737,-0.142445297785553,-0.221030365941254,-0.267459938079127,-0.234866127273044,-0.0904130447529276,0.174744492811881
11,15,2.65799302991579,0,-0.0568176403842581,0.0405759990166531,-0.0730060769330368,-0.233402755030203,-0.331023716798635,-0.259244600424533,0.0312240334078067
11,31,4.45495485041884,0,0.121946486707551,-0.0356181563406674,0.200345737502679,0.272035438680276,-0.00782277951866494,-0.364086608738764,-0.269980592123838
12,17,2.41876817973179,0,-0.0986843615127664,0.113018223656829,0.00399981370886482,-0.185975432257686,-0.334019205154315,-0.30187095270677,-0.0138017403019407
12,31,4.09726990464403,0,0.121946486707551,-0.0356181563406674,0.200345737502679,0.272035438680276,-0.00782277951866494,-0.364086608738764,-0.269980592123838
12,46,4.63437399779566,0,-0.163352379746883,-0.0389983085651477,-0.247595383660657,0.0568382517297339,0.372781147066527,-0.0423042029181962,-0.386301058087259
13,28,3.34891766240799,0,0.0328915252154637,0.0759234037676487,0.233669545876307,0.191874335711885,-0.112709825213472,-0.385837281231299,-0.225332882942473
13,41,4.26844718206116,0,-0.0115337787256237,-0.145125237662248,-0.120707124379045,0.225186445035181,0.301546681198795,-0.177362721570079,-0.36855966589043
14,39,4.60798849090628,0,0.0631231014248794,-0.166370713248268,-0.0467916214533329,0.273767948594526,0.253192637176167,-0.226094904267651,-0.355424230858079
14,51,4.94980686446237,0,-0.117239345022668,0.0877831296743111,-0.211451378892813,-0.129780500435616,0.353917166412037,0.0979081060874331,-0.381830208922197
15,19,2.82074779837668,0,-0.127230239743286,0.172152234364487,0.0804467840098583,-0.126430057598877,-0.322733221842122,-0.336701591071741,-0.0570922288444219
15,31,4.15901761772686,0,0.121946486707551,-0.0356181563406674,0.200345737502679,0.272035438680276,-0.00782277951866494,-0.364086608738764,-0.269980592123838
15,49,4.49850021746801,0,-0.163352379746883,0.0389983085651477,-0.247595383660658,-0.0568382517297336,0.372781147066527,0.0423042029181978,-0.386301058087259
16,38,4.65702840185159,0,0.0965207048089565,-0.170246311388107,-0.00861936958475093,0.292090317813297,0.225654459013994,-0.24877742410088,-0.347592561684393
17,20,4.26292746413155,0,-0.133918683970617,0.193161326346327,0.115762333252423,-0.0932229906230768,-0.311781000012176,-0.351011586764042,-0.0780252232801638
17,56,4.61030101487936,0,0.0631231014248793,0.166370713248268,-0.0467916214533333,-0.273767948594526,0.253192637176166,0.226094904267652,-0.35542423085808
18,25,3.2446270299383,0,-0.0634161291602817,0.170233596829464,0.226539041257496,0.0888045116221993,-0.206499816789038,-0.389204005437747,-0.174608576325709
18,34,4.59451905614986,0,0.163722446942883,-0.128009818653251,0.130340020792492,0.314273750452129,0.0983195724180768,-0.325081611258586,-0.308015695789259
18,50,4.66266553279454,0,-0.143884216104805,0.064079202757808,-0.232583331005143,-0.0939183947113383,0.365103226579889,0.070277947514607,-0.384508267067193
19,30,3.48507853501619,0,0.0955381140844901,0.00123120294491117,0.215715732808117,0.248787278931156,-0.0434106187957813,-0.373309763990381,-0.25580628680809
19,57,4.71346652794695,0,0.0965207048089564,0.170246311388107,-0.0086193695847514,-0.292090317813297,0.225654459013993,0.248777424100881,-0.347592561684394
20,20,3.02384977221802,0,-0.133918683970617,0.193161326346327,0.115762333252423,-0.0932229906230768,-0.311781000012176,-0.351011586764042,-0.0780252232801638
21,50,4.69770019372152,0,-0.143884216104805,0.064079202757808,-0.232583331005143,-0.0939183947113383,0.365103226579889,0.070277947514607,-0.384508267067193
22,14,2.17068327848547,0,-0.0334781425344401,0.00293163961916555,-0.109020276601737,-0.251462257148137,-0.324124099043739,-0.235189962335649,0.0543261343026313
22,41,4.37524131698062,0,-0.0115337787256237,-0.145125237662248,-0.120707124379045,0.225186445035181,0.301546681198795,-0.177362721570079,-0.36855966589043
23,21,3.11940615151399,0,-0.134169902912033,0.206562565068284,0.14770014347365,-0.0583182784488616,-0.297313996307186,-0.363154337051576,-0.0984505749467604
23,35,4.38764430905817,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
23,62,4.50302423521468,0,0.157521109002418,0.101586121393164,0.157518162803907,-0.305334751110216,0.0634068252689042,0.339930694472924,-0.296105148765554
24,29,4.24081894426997,0,0.0653589749652375,0.0388608743988219,0.226870241829647,0.221881552385208,-0.0784944704209306,-0.380573934121207,-0.240917099697258
24,36,4.66714478765698,0,0.146809592399901,-0.161749293809131,0.0654686356818074,0.314362216614383,0.164974057076732,-0.290088148689056,-0.329438937098405
24,50,4.79732547615677,0,-0.143884216104805,0.064079202757808,-0.232583331005143,-0.0939183947113383,0.365103226579889,0.070277947514607,-0.384508267067193
25,30,4.14652094806804,0,0.0955381140844901,0.00123120294491117,0.215715732808117,0.248787278931156,-0.0434106187957813,-0.373309763990381,-0.25580628680809
25,49,4.64551599594023,0,-0.163352379746883,0.0389983085651477,-0.247595383660658,-0.0568382517297336,0.372781147066527,0.0423042029181978,-0.386301058087259
26,24,4.07451114094134,0,-0.0902122627754371,0.191553015323794,0.214520338495099,0.0519521011339104,-0.233596092444737,-0.386045681465478,-0.156442762506423
27,48,4.57033461494734,0,-0.173914906789929,0.0130912340067931,-0.255550437002945,-0.0190272863937329,0.376727274534189,0.0141243067076387,-0.387201058567114
28,32,3.6125887850977,0,0.143101636968751,-0.070339749204498,0.18089997460429,0.291069954963113,0.0279045382297775,-0.352946306266297,-0.283420163493369
28,46,4.45179781584477,0,-0.163352379746883,-0.0389983085651477,-0.247595383660657,0.0568382517297339,0.372781147066527,-0.0423042029181962,-0.386301058087259
29,21,2.98116471042019,0,-0.134169902912033,0.206562565068284,0.14770014347365,-0.0583182784488616,-0.297313996307186,-0.363154337051576,-0.0984505749467604
29,26,3.45563039989067,0,-0.0329784827129662,0.142957219236386,0.233643664281191,0.124779738660927,-0.177077007578166,-0.390194154789511,-0.192158769105567
30,16,2.71878957449803,0,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657949
30,27,3.15722008635123,0,-0.00038177929916101,0.111071336797975,0.235973926257142,0.15932170558064,-0.145692173992764,-0.389057967420715,-0.209073488694866
31,24,3.3604690716447,0,-0.0902122627754371,0.191553015323794,0.214520338495099,0.0519521011339104,-0.233596092444737,-0.386045681465478,-0.156442762506423
31,35,4.68035169198057,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
31,52,4.93780165484436,0,-0.0851466956594444,0.109559302404194,-0.185136627180079,-0.163937353999636,0.33944661990073,0.125057244227243,-0.37827440706755
32,22,3.69182219446252,0,-0.126950168046587,0.210931158002546,0.175181818990364,-0.0221599635135375,-0.279351006368055,-0.37305715805966,-0.11834368035409
32,34,4.71513013352848,0,0.163722446942883,-0.128009818653251,0.130340020792492,0.314273750452129,0.0983195724180768,-0.325081611258586,-0.308015695789259
32,50,5.00000446681449,0,-0.143884216104805,0.064079202757808,-0.232583331005143,-0.0939183947113383,0.365103226579889,0.070277947514607,-0.384508267067193
33,27,3.63112038115599,0,-0.00038177929916101,0.111071336797975,0.235973926257142,0.15932170558064,-0.145692173992764,-0.389057967420715,-0.209073488694866
33,40,4.36180214276313,0,0.0265286305270286,-0.157813426369494,-0.0844665730035681,0.251304252700844,0.278564595683688,-0.20224419195424,-0.362415773398519
34,21,3.03442905413956,0,-0.134169902912033,0.206562565068284,0.14770014347365,-0.0583182784488616,-0.297313996307186,-0.363154337051576,-0.0984505749467604
34,35,4.17673609473423,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
35,19,2.26085466399044,0,-0.127230239743286,0.172152234364487,0.0804467840098583,-0.126430057598877,-0.322733221842122,-0.336701591071741,-0.0570922288444219
35,29,3.7376578494207,0,0.0653589749652375,0.0388608743988219,0.226870241829647,0.221881552385208,-0.0784944704209306,-0.380573934121207,-0.240917099697258
35,50,4.84956832507126,0,-0.143884216104805,0.064079202757808,-0.232583331005143,-0.0939183947113383,0.365103226579889,0.070277947514607,-0.384508267067193
36,42,4.58984421406526,0,-0.0493351971741053,-0.128856934036994,-0.154576175723353,0.195901740500468,0.32191524038373,-0.151587927524601,-0.373848384918535
37,63,4.91607365296607,0,0.143101636968751,0.0703397492044981,0.180899974604289,-0.291069954963113,0.0279045382297767,0.352946306266297,-0.283420163493369
38,41,4.14171916215248,0,-0.0115337787256237,-0.145125237662248,-0.120707124379045,0.225186445035181,0.301546681198795,-0.177362721570079,-0.36855966589043
38,52,4.40225325068726,0,-0.0851466956594444,0.109559302404194,-0.185136627180079,-0.163937353999636,0.33944661990073,0.125057244227243,-0.37827440706755
39,20,2.90769285539505,0,-0.133918683970617,0.193161326346327,0.115762333252423,-0.0932229906230768,-0.311781000012176,-0.351011586764042,-0.0780252232801638
39,34,4.58862347986293,0,0.163722446942883,-0.128009818653251,0.130340020792492,0.314273750452129,0.0983195724180768,-0.325081611258586,-0.308015695789259
39,49,4.59255732798281,0,-0.163352379746883,0.0389983085651477,-0.247595383660658,-0.0568382517297336,0.372781147066527,0.0423042029181978,-0.386301058087259
40,16,2.48095784750514,0,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657949
40,21,3.55481801484854,0,-0.134169902912033,0.206562565068284,0.14770014347365,-0.0583182784488616,-0.297313996307186,-0.363154337051576,-0.0984505749467604
40,35,4.63232399349105,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
41,39,4.57763264305463,0,0.0631231014248794,-0.166370713248268,-0.0467916214533329,0.273767948594526,0.253192637176167,-0.226094904267651,-0.355424230858079
41,52,4.88210075239665,0,-0.0851466956594444,0.109559302404194,-0.185136627180079,-0.163937353999636,0.33944661990073,0.125057244227243,-0.37827440706755
42,36,4.56478395163089,0,0.146809592399901,-0.161749293809131,0.0654686356818074,0.314362216614383,0.164974057076732,-0.290088148689056,-0.329438937098405
43,17,1.89139919876033,0,-0.0986843615127664,0.113018223656829,0.00399981370886482,-0.185975432257686,-0.334019205154315,-0.30187095270677,-0.0138017403019407
43,37,4.86451471223933,0,0.124992511520288,-0.168889433878549,0.0291130827457663,0.305784145454226,0.196173714534929,-0.270154317044493,-0.338928289292742
44,20,3.3117161046278,0,-0.133918683970617,0.193161326346327,0.115762333252423,-0.0932229906230768,-0.311781000012176,-0.351011586764042,-0.0780252232801638
45,18,2.9411085459806,0,-0.115140241750511,0.144962222381682,0.0428328320579935,-0.157495523451875,-0.330152133116382,-0.320297122283156,-0.0356761987986444
45,37,4.75467333818163,0,0.124992511520288,-0.168889433878549,0.0291130827457663,0.305784145454226,0.196173714534929,-0.270154317044493,-0.338928289292742
45,53,4.93543945702261,0,-0.0493351971741055,0.128856934036994,-0.154576175723353,-0.195901740500468,0.321915240383729,0.151587927524603,-0.373848384918535
46,39,4.36543631166168,0,0.0631231014248794,-0.166370713248268,-0.0467916214533329,0.273767948594526,0.253192637176167,-0.226094904267651,-0.355424230858079
46,50,4.66826938343052,0,-0.143884216104805,0.064079202757808,-0.232583331005143,-0.0939183947113383,0.365103226579889,0.070277947514607,-0.384508267067193
47,16,2.49251549540407,0,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657949
47,29,4.13716397454243,0,0.0653589749652375,0.0388608743988219,0.226870241829647,0.221881552385208,-0.0784944704209306,-0.380573934121207,-0.240917099697258
47,39,4.58728533291104,0,0.0631231014248794,-0.166370713248268,-0.0467916214533329,0.273767948594526,0.253192637176167,-0.226094904267651,-0.355424230858079
48,25,3.69288463492577,0,-0.0634161291602817,0.170233596829464,0.226539041257496,0.0888045116221993,-0.206499816789038,-0.389204005437747,-0.174608576325709
48,35,4.4920631340579,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
48,50,4.98012115089616,0,-0.143884216104805,0.064079202757808,-0.232583331005143,-0.0939183947113383,0.365103226579889,0.070277947514607,-0.384508267067193
49,18,2.46091661424325,0,-0.115140241750511,0.144962222381682,0.0428328320579935,-0.157495523451875,-0.330152133116382,-0.320297122283156,-0.0356761987986444
49,35,4.25679149077491,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
49,54,4.41886829904069,0,-0.0115337787256238,0.145125237662248,-0.120707124379046,-0.225186445035181,0.301546681198795,0.17736272157008,-0.368559665890431
50,17,3.08780696917981,0,-0.0986843615127664,0.113018223656829,0.00399981370886482,-0.185975432257686,-0.334019205154315,-0.30187095270677,-0.0138017403019407
50,22,3.90616741431305,0,-0.126950168046587,0.210931158002546,0.175181818990364,-0.0221599635135375,-0.279351006368055,-0.37305715805966,-0.11834368035409
51,61,4.49228704322078,0,0.163722446942883,0.128009818653251,0.130340020792492,-0.314273750452129,0.098319572418076,0.325081611258586,-0.308015695789259
52,21,3.28557054184204,0,-0.134169902912033,0.206562565068284,0.14770014347365,-0.0583182784488616,-0.297313996307186,-0.363154337051576,-0.0984505749467604
53,26,3.33393421078558,0,-0.0329784827129662,0.142957219236386,0.233643664281191,0.124779738660927,-0.177077007578166,-0.390194154789511,-0.192158769105567
53,51,4.44749128954167,0,-0.117239345022668,0.0877831296743111,-0.211451378892813,-0.129780500435616,0.353917166412037,0.0979081060874331,-0.381830208922197
54,18,3.06317214586759,0,-0.115140241750511,0.144962222381682,0.0428328320579935,-0.157495523451875,-0.330152133116382,-0.320297122283156,-0.0356761987986444
54,34,4.34410477025592,0,0.163722446942883,-0.128009818653251,0.130340020792492,0.314273750452129,0.0983195724180768,-0.325081611258586,-0.308015695789259
55,29,4.27308768282232,0,0.0653589749652375,0.0388608743988219,0.226870241829647,0.221881552385208,-0.0784944704209306,-0.380573934121207,-0.240917099697258
56,24,2.90030028525806,0,-0.0902122627754371,0.191553015323794,0.214520338495099,0.0519521011339104,-0.233596092444737,-0.386045681465478,-0.156442762506423
56,37,4.19193546788094,0,0.124992511520288,-0.168889433878549,0.0291130827457663,0.305784145454226,0.196173714534929,-0.270154317044493,-0.338928289292742
57,66,4.44476753325071,0,0.0653589749652376,-0.0388608743988218,0.226870241829646,-0.221881552385208,-0.0784944704209317,0.380573934121206,-0.240917099697259
58,37,4.58270678070922,0,0.124992511520288,-0.168889433878549,0.0291130827457663,0.305784145454226,0.196173714534929,-0.270154317044493,-0.338928289292742
58,58,4.48116170151543,0,0.124992511520288,0.168889433878549,0.0291130827457658,-0.305784145454226,0.196173714534928,0.270154317044493,-0.338928289292742
59,33,4.56882155300682,0,0.157521109002418,-0.101586121393164,0.157518162803908,0.305334751110216,0.0634068252689051,-0.339930694472924,-0.296105148765553
60,16,2.11531682365813,0,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657949
60,36,4.78101773879826,0,0.146809592399901,-0.161749293809131,0.0654686356818074,0.314362216614383,0.164974057076732,-0.290088148689056,-0.329438937098405
61,33,4.04739237035146,0,0.157521109002418,-0.101586121393164,0.157518162803908,0.305334751110216,0.0634068252689051,-0.339930694472924,-0.296105148765553
62,28,2.89580665228206,0,0.0328915252154637,0.0759234037676487,0.233669545876307,0.191874335711885,-0.112709825213472,-0.385837281231299,-0.225332882942473
62,31,3.15315742383495,0,0.121946486707551,-0.0356181563406674,0.200345737502679,0.272035438680276,-0.00782277951866494,-0.364086608738764,-0.269980592123838
62,42,4.33069463314132,0,-0.0493351971741053,-0.128856934036994,-0.154576175723353,0.195901740500468,0.32191524038373,-0.151587927524601,-0.373848384918535
62,60,4.90703358084977,0,0.160243018288825,0.148275104269389,0.0995101893669606,-0.317337316390835,0.132279139977162,0.308441484625138,-0.319132028516663
63,39,4.22742918911015,0,0.0631231014248794,-0.166370713248268,-0.0467916214533329,0.273767948594526,0.253192637176167,-0.226094904267651,-0.355424230858079
64,28,4.21650641761738,0,0.0328915252154637,0.0759234037676487,0.233669545876307,0.191874335711885,-0.112709825213472,-0.385837281231299,-0.225332882942473
65,24,3.24174422054961,0,-0.0902122627754371,0.191553015323794,0.214520338495099,0.0519521011339104,-0.233596092444737,-0.386045681465478,-0.156442762506423
65,35,4.3100598477053,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
65,86,4.93156423672853,0,0.0658538587513738,0.142445297785553,-0.221030365941254,0.267459938079127,-0.234866127273044,0.0904130447529266,0.17474449281188
66,16,2.16836231443159,0,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657949
66,22,3.2038420070585,0,-0.126950168046587,0.210931158002546,0.175181818990364,-0.0221599635135375,-0.279351006368055,-0.37305715805966,-0.11834368035409
66,35,4.60006095492654,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
66,51,4.8364688038222,0,-0.117239345022668,0.0877831296743111,-0.211451378892813,-0.129780500435616,0.353917166412037,0.0979081060874331,-0.381830208922197
67,78,4.58601620877276,0,-0.0986843615127668,-0.113018223656829,0.00399981370886504,0.185975432257686,-0.334019205154316,0.301870952706768,-0.0138017403019417
68,23,4.2630241288861,0,-0.111884427692762,0.20556802046596,0.197447837303041,0.0147785838655137,-0.258001325364623,-0.380677344972764,-0.137681179798839
68,35,4.7258256229728,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
68,56,4.60116333248074,0,0.0631231014248793,0.166370713248268,-0.0467916214533333,-0.273767948594526,0.253192637176166,0.226094904267652,-0.35542423085808
69,22,3.52320110255152,0,-0.126950168046587,0.210931158002546,0.175181818990364,-0.0221599635135375,-0.279351006368055,-0.37305715805966,-0.11834368035409
69,26,3.9914587839411,0,-0.0329784827129662,0.142957219236386,0.233643664281191,0.124779738660927,-0.177077007578166,-0.390194154789511,-0.192158769105567
69,36,4.55646319579829,0,0.146809592399901,-0.161749293809131,0.0654686356818074,0.314362216614383,0.164974057076732,-0.290088148689056,-0.329438937098405
70,20,3.72816723995226,0,-0.133918683970617,0.193161326346327,0.115762333252423,-0.0932229906230768,-0.311781000012176,-0.351011586764042,-0.0780252232801638
70,47,4.49488666182513,0,-0.173914906789929,-0.013091234006793,-0.255550437002945,0.0190272863937332,0.376727274534189,-0.0141243067076371,-0.387201058567114
71,24,3.12459582478773,0,-0.0902122627754371,0.191553015323794,0.214520338495099,0.0519521011339104,-0.233596092444737,-0.386045681465478,-0.156442762506423
71,29,3.77414797878263,0,0.0653589749652375,0.0388608743988219,0.226870241829647,0.221881552385208,-0.0784944704209306,-0.380573934121207,-0.240917099697258
71,39,4.66587577862326,0,0.0631231014248794,-0.166370713248268,-0.0467916214533329,0.273767948594526,0.253192637176167,-0.226094904267651,-0.355424230858079
72,38,4.72700748405091,0,0.0965207048089565,-0.170246311388107,-0.00861936958475093,0.292090317813297,0.225654459013994,-0.24877742410088,-0.347592561684393
73,26,3.98695760669141,0,-0.0329784827129662,0.142957219236386,0.233643664281191,0.124779738660927,-0.177077007578166,-0.390194154789511,-0.192158769105567
73,31,4.27607726501825,0,0.121946486707551,-0.0356181563406674,0.200345737502679,0.272035438680276,-0.00782277951866494,-0.364086608738764,-0.269980592123838
73,41,4.67182551410185,0,-0.0115337787256237,-0.145125237662248,-0.120707124379045,0.225186445035181,0.301546681198795,-0.177362721570079,-0.36855966589043
74,10,0.427601587594341,0,0.0517550952908905,-0.123839002445365,-0.211300923647337,-0.275646898928706,-0.260080801628816,-0.1223930175263,0.150088464435713
74,17,2.47889230813537,0,-0.0986843615127664,0.113018223656829,0.00399981370886482,-0.185975432257686,-0.334019205154315,-0.30187095270677,-0.0138017403019407
74,31,4.54660115214856,0,0.121946486707551,-0.0356181563406674,0.200345737502679,0.272035438680276,-0.00782277951866494,-0.364086608738764,-0.269980592123838
75,30,4.24044933220813,0,0.0955381140844901,0.00123120294491117,0.215715732808117,0.248787278931156,-0.0434106187957813,-0.373309763990381,-0.25580628680809
75,34,4.36962292610462,0,0.163722446942883,-0.128009818653251,0.130340020792492,0.314273750452129,0.0983195724180768,-0.325081611258586,-0.308015695789259
75,44,4.80077162489694,0,-0.117239345022668,-0.0877831296743111,-0.211451378892813,0.129780500435616,0.353917166412037,-0.0979081060874316,-0.381830208922197
76,43,3.6291040150949,0,-0.0851466956594442,-0.109559302404194,-0.185136627180079,0.163937353999636,0.33944661990073,-0.125057244227241,-0.37827440706755
77,23,2.83295411596348,0,-0.111884427692762,0.20556802046596,0.197447837303041,0.0147785838655137,-0.258001325364623,-0.380677344972764,-0.137681179798839
77,28,3.49953932194836,0,0.0328915252154637,0.0759234037676487,0.233669545876307,0.191874335711885,-0.112709825213472,-0.385837281231299,-0.225332882942473
77,40,4.355056906055,0,0.0265286305270286,-0.157813426369494,-0.0844665730035681,0.251304252700844,0.278564595683688,-0.20224419195424,-0.362415773398519
78,36,3.88833027807075,0,0.146809592399901,-0.161749293809131,0.0654686356818074,0.314362216614383,0.164974057076732,-0.290088148689056,-0.329438937098405
78,43,4.54544409858162,0,-0.0851466956594442,-0.109559302404194,-0.185136627180079,0.163937353999636,0.33944661990073,-0.125057244227241,-0.37827440706755
79,30,3.23019891879436,0,0.0955381140844901,0.00123120294491117,0.215715732808117,0.248787278931156,-0.0434106187957813,-0.373309763990381,-0.25580628680809
79,37,4.11142021399149,0,0.124992511520288,-0.168889433878549,0.0291130827457663,0.305784145454226,0.196173714534929,-0.270154317044493,-0.338928289292742
80,31,4.54832401592183,0,0.121946486707551,-0.0356181563406674,0.200345737502679,0.272035438680276,-0.00782277951866494,-0.364086608738764,-0.269980592123838
80,36,4.77420153356929,0,0.146809592399901,-0.161749293809131,0.0654686356818074,0.314362216614383,0.164974057076732,-0.290088148689056,-0.329438937098405
80,51,4.97151913596237,0,-0.117239345022668,0.0877831296743111,-0.211451378892813,-0.129780500435616,0.353917166412037,0.0979081060874331,-0.381830208922197
81,41,4.75463209471575,0,-0.0115337787256237,-0.145125237662248,-0.120707124379045,0.225186445035181,0.301546681198795,-0.177362721570079,-0.36855966589043
82,35,4.27127995221694,0,0.160243018288825,-0.148275104269389,0.0995101893669609,0.317337316390835,0.132279139977163,-0.308441484625137,-0.319132028516663
82,80,4.78511388258574,0,-0.0568176403842583,-0.0405759990166534,-0.0730060769330367,0.233402755030203,-0.331023716798636,0.259244600424531,0.0312240334078057
83,34,4.10383996630534,0,0.163722446942883,-0.128009818653251,0.130340020792492,0.314273750452129,0.0983195724180768,-0.325081611258586,-0.308015695789259
84,30,4.30961095886755,0,0.0955381140844901,0.00123120294491117,0.215715732808117,0.248787278931156,-0.0434106187957813,-0.373309763990381,-0.25580628680809
84,37,4.64360558422521,0,0.124992511520288,-0.168889433878549,0.0291130827457663,0.305784145454226,0.196173714534929,-0.270154317044493,-0.338928289292742
85,39,4.60490980034609,0,0.0631231014248794,-0.166370713248268,-0.0467916214533329,0.273767948594526,0.253192637176167,-0.226094904267651,-0.355424230858079
86,33,4.22719569755055,0,0.157521109002418,-0.101586121393164,0.157518162803908,0.305334751110216,0.0634068252689051,-0.339930694472924,-0.296105148765553
86,37,4.66041633593547,0,0.124992511520288,-0.168889433878549,0.0291130827457663,0.305784145454226,0.196173714534929,-0.270154317044493,-0.338928289292742
86,47,4.70114706313768,0,-0.173914906789929,-0.013091234006793,-0.255550437002945,0.0190272863937332,0.376727274534189,-0.0141243067076371,-0.387201058567114
87,24,3.70255582280214,0,-0.0902122627754371,0.191553015323794,0.214520338495099,0.0519521011339104,-0.233596092444737,-0.386045681465478,-0.156442762506423
87,31,4.24919699214643,0,0.121946486707551,-0.0356181563406674,0.200345737502679,0.272035438680276,-0.00782277951866494,-0.364086608738764,-0.269980592123838
