"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8"
15,19,2.82074779837668,0,-0.115520813425336,0.186765617425291,0.166178521355382,0.0302677924030451,-0.176688664231163,0.333989887291863,0.307553299036018,0.0280871523164522
15,31,4.15901761772686,0,0.142592525586898,-0.15940293015588,0.0127491354515983,0.248272403567275,0.267572661643377,0.035685911030519,0.361437373081892,0.248350629631915
15,49,4.49850021746801,0,0.0626120135624728,0.125790722357898,0.0670708313449823,-0.251833719960406,-0.0648257787213181,-0.368460126081443,-0.0431520755832633,0.369630583434042
16,38,4.65702840185159,0,-0.0798691518793634,-0.0573655196706039,-0.195849133473196,-0.00939055989748297,0.304340753613573,-0.213049565589416,0.250567609582573,0.329224071556594
17,20,4.26292746413155,0,-0.109581072794489,0.189667849941969,0.19042424488145,0.0699419753963213,-0.143687899323794,0.326605900158376,0.324540917723603,0.0496267343050853
17,56,4.61030101487936,0,0.11337345792764,-0.0257337009707493,0.208334721762814,-0.0538448238152497,-0.289486315656948,-0.243306535894641,-0.228204017917073,0.337432259809778
18,25,3.2446270299383,0,0.0235581211858895,0.0510365079968719,0.187460984002184,0.227205819396309,0.0563727016525664,0.232078257006107,0.375247127410113,0.149369059339028
18,34,4.59451905614986,0,0.0750317699323374,-0.155890512097179,-0.0927775641056189,0.162203104006032,0.314367847409987,-0.0749865692665962,0.324899254144992,0.287885927112747
18,50,4.66266553279454,0,0.0999032645483772,0.116755846771845,0.108683257027074,-0.24018861723875,-0.106679141304225,-0.361209660988913,-0.0716421515080686,0.367787015199704
19,30,3.48507853501619,0,0.143182831532383,-0.139986099873633,0.0480794561907701,0.262279571720667,0.241310399606498,0.0718919301515479,0.369341730694928,0.233624777211152
19,57,4.71346652794695,0,0.0798691518793632,-0.0573655196706042,0.195849133473196,-0.00939055989748317,-0.304340753613573,-0.213049565589415,-0.250567609582572,0.329224071556595
20,20,3.02384977221802,0,-0.109581072794489,0.189667849941969,0.19042424488145,0.0699419753963213,-0.143687899323794,0.326605900158376,0.324540917723603,0.0496267343050853
21,50,4.69770019372152,0,0.0999032645483772,0.116755846771845,0.108683257027074,-0.24018861723875,-0.106679141304225,-0.361209660988913,-0.0716421515080686,0.367787015199704
22,14,2.17068327848547,0,-0.046964600231372,0.0440230469910055,-0.0319842561538779,-0.160545371368914,-0.279390302199711,0.308647386504241,0.191544505161215,-0.0861544464820576
22,41,4.37524131698062,0,-0.156481256187682,0.035685888698379,-0.21047646985731,-0.135597522428431,0.245574071130256,-0.296019532524016,0.179772957026291,0.35119727592313
23,21,3.11940615151399,0,-0.0943594443870031,0.179809960937656,0.205608423253788,0.10770134737554,-0.107326235536481,0.314976859839101,0.339249332444789,0.0706685469970501
23,35,4.38764430905817,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
23,62,4.50302423521468,0,-0.106380992967815,-0.1662035235803,0.058649270298596,0.19710078150244,-0.304088507211868,-0.0381337624464851,-0.339106528282065,0.275496288118066
24,29,4.24081894426997,0,0.132826417233096,-0.111267355136173,0.0820058539140055,0.268508632744675,0.210392980907259,0.107158096603648,0.375013494278352,0.218158143097442
24,36,4.66714478765698,0,-0.00155665776839322,-0.115155538770585,-0.15297043099637,0.080228906622818,0.319407811773678,-0.14665640203396,0.290995958875152,0.31022757963127
24,50,4.79732547615677,0,0.0999032645483772,0.116755846771845,0.108683257027074,-0.24018861723875,-0.106679141304225,-0.361209660988913,-0.0716421515080686,0.367787015199704
25,30,4.14652094806804,0,0.143182831532383,-0.139986099873633,0.0480794561907701,0.262279571720667,0.241310399606498,0.0718919301515479,0.369341730694928,0.233624777211152
25,49,4.64551599594023,0,0.0626120135624728,0.125790722357898,0.0670708313449823,-0.251833719960406,-0.0648257787213181,-0.368460126081443,-0.0431520755832633,0.369630583434042
26,24,4.07451114094134,0,-0.0103134716390091,0.0920721297337067,0.202209343661689,0.203215855160475,0.0143302212659194,0.257585676076075,0.369660310166112,0.130562468980006
27,48,4.57033461494734,0,0.0213156803263987,0.130308160150925,0.0226670899697837,-0.257656271321234,-0.0217449752302366,-0.372085358627707,-0.0144118226408244,0.370552367551211
28,32,3.6125887850977,0,0.129741040307475,-0.167862174001888,-0.0231455769403802,0.226220207392027,0.288519341898977,-0.00111482094504257,0.351325565026276,0.262313105959517
28,46,4.45179781584477,0,-0.0626120135624726,0.125790722357898,-0.0670708313449826,-0.251833719960406,0.0648257787213178,-0.368460126081443,0.0431520755832644,0.369630583434042
29,21,2.98116471042019,0,-0.0943594443870031,0.179809960937656,0.205608423253788,0.10770134737554,-0.107326235536481,0.314976859839101,0.339249332444789,0.0706685469970501
29,26,3.45563039989067,0,0.0568891346654326,0.0079052356230209,0.167255893665394,0.246308179965117,0.0978102659183161,0.203944490588049,0.378569480398046,0.167556185411578
30,16,2.71878957449803,0,-0.0883548108400001,0.118290147810582,0.0551580965169686,-0.0900189994435209,-0.251984063784217,0.330959137658444,0.243776526592684,-0.0392551851166853
30,27,3.15722008635123,0,0.0875983406197369,-0.0350421743694008,0.142404634183587,0.259944836174429,0.137832865954877,0.173521675757731,0.379633743175203,0.18509958371636
31,24,3.3604690716447,0,-0.0103134716390091,0.0920721297337067,0.202209343661689,0.203215855160475,0.0143302212659194,0.257585676076075,0.369660310166112,0.130562468980006
31,35,4.68035169198057,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
31,52,4.93780165484436,0,0.151790300435892,0.0851337822206596,0.176090652796986,-0.199430757712954,-0.183430367990384,-0.33583303316506,-0.127204633591089,0.361334526379521
32,22,3.69182219446252,0,-0.0713534826053387,0.158738369222545,0.212093624819761,0.142885518457619,-0.0683292954368966,0.299372276428404,0.351667786728741,0.0911879493277216
32,34,4.71513013352848,0,0.0750317699323374,-0.155890512097179,-0.0927775641056189,0.162203104006032,0.314367847409987,-0.0749865692665962,0.324899254144992,0.287885927112747
32,50,5.00000446681449,0,0.0999032645483772,0.116755846771845,0.108683257027074,-0.24018861723875,-0.106679141304225,-0.361209660988913,-0.0716421515080686,0.367787015199704
33,27,3.63112038115599,0,0.0875983406197369,-0.0350421743694008,0.142404634183587,0.259944836174429,0.137832865954877,0.173521675757731,0.379633743175203,0.18509958371636
33,40,4.36180214276313,0,-0.13975062148522,0.00577127955426606,-0.213538627396661,-0.0963434706947378,0.269868191553195,-0.271091306275247,0.204566136633071,0.344761410930226
34,21,3.03442905413956,0,-0.0943594443870031,0.179809960937656,0.205608423253788,0.10770134737554,-0.107326235536481,0.314976859839101,0.339249332444789,0.0706685469970501
34,35,4.17673609473423,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
35,19,2.26085466399044,0,-0.115520813425336,0.186765617425291,0.166178521355382,0.0302677924030451,-0.176688664231163,0.333989887291863,0.307553299036018,0.0280871523164522
35,29,3.7376578494207,0,0.132826417233096,-0.111267355136173,0.0820058539140055,0.268508632744675,0.210392980907259,0.107158096603648,0.375013494278352,0.218158143097442
35,50,4.84956832507126,0,0.0999032645483772,0.116755846771845,0.108683257027074,-0.24018861723875,-0.106679141304225,-0.361209660988913,-0.0716421515080686,0.367787015199704
36,42,4.58984421406526,0,-0.161045975670609,0.0625465932555276,-0.19816386862733,-0.170318000908813,0.216691644216069,-0.317706870433736,0.153943470392461,0.356725605793675
37,63,4.91607365296607,0,-0.129741040307475,-0.167862174001887,0.0231455769403805,0.226220207392027,-0.288519341898978,-0.00111482094504178,-0.351325565026274,0.262313105959518
38,41,4.14171916215248,0,-0.156481256187682,0.035685888698379,-0.21047646985731,-0.135597522428431,0.245574071130256,-0.296019532524016,0.179772957026291,0.35119727592313
38,52,4.40225325068726,0,0.151790300435892,0.0851337822206596,0.176090652796986,-0.199430757712954,-0.183430367990384,-0.33583303316506,-0.127204633591089,0.361334526379521
39,20,2.90769285539505,0,-0.109581072794489,0.189667849941969,0.19042424488145,0.0699419753963213,-0.143687899323794,0.326605900158376,0.324540917723603,0.0496267343050853
39,34,4.58862347986293,0,0.0750317699323374,-0.155890512097179,-0.0927775641056189,0.162203104006032,0.314367847409987,-0.0749865692665962,0.324899254144992,0.287885927112747
39,49,4.59255732798281,0,0.0626120135624728,0.125790722357898,0.0670708313449823,-0.251833719960406,-0.0648257787213181,-0.368460126081443,-0.0431520755832633,0.369630583434042
40,16,2.48095784750514,0,-0.0883548108400001,0.118290147810582,0.0551580965169686,-0.0900189994435209,-0.251984063784217,0.330959137658444,0.243776526592684,-0.0392551851166853
40,21,3.55481801484854,0,-0.0943594443870031,0.179809960937656,0.205608423253788,0.10770134737554,-0.107326235536481,0.314976859839101,0.339249332444789,0.0706685469970501
40,35,4.63232399349105,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
41,39,4.57763264305463,0,-0.11337345792764,-0.025733700970749,-0.208334721762814,-0.0538448238152495,0.289486315656948,-0.243306535894642,0.228204017917074,0.337432259809777
41,52,4.88210075239665,0,0.151790300435892,0.0851337822206596,0.176090652796986,-0.199430757712954,-0.183430367990384,-0.33583303316506,-0.127204633591089,0.361334526379521
42,36,4.56478395163089,0,-0.00155665776839322,-0.115155538770585,-0.15297043099637,0.080228906622818,0.319407811773678,-0.14665640203396,0.290995958875152,0.31022757963127
43,17,1.89139919876033,0,-0.103486867963442,0.148957714128518,0.0966680495959809,-0.0507845308530026,-0.231140241325941,0.336097071928933,0.267074694419101,-0.0163803363757082
43,37,4.86451471223933,0,-0.0417570897048079,-0.0876606433392366,-0.177066243045238,0.0357303429510451,0.314343815595129,-0.180704739566783,0.271537920333842,0.320151095165488
44,20,3.3117161046278,0,-0.109581072794489,0.189667849941969,0.19042424488145,0.0699419753963213,-0.143687899323794,0.326605900158376,0.324540917723603,0.0496267343050853
45,18,2.9411085459806,0,-0.113015806986771,0.172489221410448,0.134300657067839,-0.0103316549587717,-0.2059406098534,0.337130466511061,0.288365754917365,0.00607595242909605
45,37,4.75467333818163,0,-0.0417570897048079,-0.0876606433392366,-0.177066243045238,0.0357303429510451,0.314343815595129,-0.180704739566783,0.271537920333842,0.320151095165488
45,53,4.93543945702261,0,0.161045975670609,0.0625465932555271,0.19816386862733,-0.170318000908814,-0.21669164421607,-0.317706870433736,-0.15394347039246,0.356725605793676
46,39,4.36543631166168,0,-0.11337345792764,-0.025733700970749,-0.208334721762814,-0.0538448238152495,0.289486315656948,-0.243306535894642,0.228204017917074,0.337432259809777
46,50,4.66826938343052,0,0.0999032645483772,0.116755846771845,0.108683257027074,-0.24018861723875,-0.106679141304225,-0.361209660988913,-0.0716421515080686,0.367787015199704
47,16,2.49251549540407,0,-0.0883548108400001,0.118290147810582,0.0551580965169686,-0.0900189994435209,-0.251984063784217,0.330959137658444,0.243776526592684,-0.0392551851166853
47,29,4.13716397454243,0,0.132826417233096,-0.111267355136173,0.0820058539140055,0.268508632744675,0.210392980907259,0.107158096603648,0.375013494278352,0.218158143097442
47,39,4.58728533291104,0,-0.11337345792764,-0.025733700970749,-0.208334721762814,-0.0538448238152495,0.289486315656948,-0.243306535894642,0.228204017917074,0.337432259809777
48,25,3.69288463492577,0,0.0235581211858895,0.0510365079968719,0.187460984002184,0.227205819396309,0.0563727016525664,0.232078257006107,0.375247127410113,0.149369059339028
48,35,4.4920631340579,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
48,50,4.98012115089616,0,0.0999032645483772,0.116755846771845,0.108683257027074,-0.24018861723875,-0.106679141304225,-0.361209660988913,-0.0716421515080686,0.367787015199704
49,18,2.46091661424325,0,-0.113015806986771,0.172489221410448,0.134300657067839,-0.0103316549587717,-0.2059406098534,0.337130466511061,0.288365754917365,0.00607595242909605
49,35,4.25679149077491,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
49,54,4.41886829904069,0,0.156481256187682,0.0356858886983785,0.21047646985731,-0.135597522428431,-0.245574071130256,-0.296019532524016,-0.17977295702629,0.35119727592313
50,17,3.08780696917981,0,-0.103486867963442,0.148957714128518,0.0966680495959809,-0.0507845308530026,-0.231140241325941,0.336097071928933,0.267074694419101,-0.0163803363757082
50,22,3.90616741431305,0,-0.0713534826053387,0.158738369222545,0.212093624819761,0.142885518457619,-0.0683292954368966,0.299372276428404,0.351667786728741,0.0911879493277216
51,61,4.49228704322078,0,-0.0750317699323377,-0.155890512097178,0.0927775641056191,0.162203104006032,-0.314367847409987,-0.0749865692665955,-0.32489925414499,0.287885927112748
52,21,3.28557054184204,0,-0.0943594443870031,0.179809960937656,0.205608423253788,0.10770134737554,-0.107326235536481,0.314976859839101,0.339249332444789,0.0706685469970501
53,26,3.33393421078558,0,0.0568891346654326,0.0079052356230209,0.167255893665394,0.246308179965117,0.0978102659183161,0.203944490588049,0.378569480398046,0.167556185411578
53,51,4.44749128954167,0,0.130519378450666,0.103203533392766,0.145643489887321,-0.222720963156266,-0.146486769040175,-0.350333963350119,-0.0997152657368179,0.365021662848197
54,18,3.06317214586759,0,-0.113015806986771,0.172489221410448,0.134300657067839,-0.0103316549587717,-0.2059406098534,0.337130466511061,0.288365754917365,0.00607595242909605
54,34,4.34410477025592,0,0.0750317699323374,-0.155890512097179,-0.0927775641056189,0.162203104006032,0.314367847409987,-0.0749865692665962,0.324899254144992,0.287885927112747
55,29,4.27308768282232,0,0.132826417233096,-0.111267355136173,0.0820058539140055,0.268508632744675,0.210392980907259,0.107158096603648,0.375013494278352,0.218158143097442
56,24,2.90030028525806,0,-0.0103134716390091,0.0920721297337067,0.202209343661689,0.203215855160475,0.0143302212659194,0.257585676076075,0.369660310166112,0.130562468980006
56,37,4.19193546788094,0,-0.0417570897048079,-0.0876606433392366,-0.177066243045238,0.0357303429510451,0.314343815595129,-0.180704739566783,0.271537920333842,0.320151095165488
57,66,4.44476753325071,0,-0.132826417233096,-0.111267355136173,-0.0820058539140052,0.268508632744675,-0.21039298090726,0.107158096603649,-0.375013494278351,0.218158143097444
58,37,4.58270678070922,0,-0.0417570897048079,-0.0876606433392366,-0.177066243045238,0.0357303429510451,0.314343815595129,-0.180704739566783,0.271537920333842,0.320151095165488
58,58,4.48116170151543,0,0.0417570897048076,-0.0876606433392367,0.177066243045238,0.0357303429510449,-0.31434381559513,-0.180704739566783,-0.27153792033384,0.320151095165489
59,33,4.56882155300682,0,0.106380992967815,-0.1662035235803,-0.0586492702985958,0.19710078150244,0.304088507211867,-0.0381337624464859,0.339106528282066,0.275496288118064
60,16,2.11531682365813,0,-0.0883548108400001,0.118290147810582,0.0551580965169686,-0.0900189994435209,-0.251984063784217,0.330959137658444,0.243776526592684,-0.0392551851166853
60,36,4.78101773879826,0,-0.00155665776839322,-0.115155538770585,-0.15297043099637,0.080228906622818,0.319407811773678,-0.14665640203396,0.290995958875152,0.31022757963127
61,33,4.04739237035146,0,0.106380992967815,-0.1662035235803,-0.0586492702985958,0.19710078150244,0.304088507211867,-0.0381337624464859,0.339106528282066,0.275496288118064
62,28,2.89580665228206,0,0.113604510868919,-0.0755262089619474,0.113717767089034,0.267537687331772,0.175630453653955,0.141147111450986,0.378446289786874,0.20197499077208
62,31,3.15315742383495,0,0.142592525586898,-0.15940293015588,0.0127491354515983,0.248272403567275,0.267572661643377,0.035685911030519,0.361437373081892,0.248350629631915
62,42,4.33069463314132,0,-0.161045975670609,0.0625465932555276,-0.19816386862733,-0.170318000908813,0.216691644216069,-0.317706870433736,0.153943470392461,0.356725605793675
62,60,4.90703358084977,0,-0.038212757565462,-0.138386672758586,0.12454607784402,0.122816153010319,-0.319445052321277,-0.111288897198158,-0.308822733910777,0.299467773948754
63,39,4.22742918911015,0,-0.11337345792764,-0.025733700970749,-0.208334721762814,-0.0538448238152495,0.289486315656948,-0.243306535894642,0.228204017917074,0.337432259809777
64,28,4.21650641761738,0,0.113604510868919,-0.0755262089619474,0.113717767089034,0.267537687331772,0.175630453653955,0.141147111450986,0.378446289786874,0.20197499077208
65,24,3.24174422054961,0,-0.0103134716390091,0.0920721297337067,0.202209343661689,0.203215855160475,0.0143302212659194,0.257585676076075,0.369660310166112,0.130562468980006
65,35,4.3100598477053,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
65,86,4.93156423672853,0,-0.0551084791167373,-0.118192082012509,0.186275855554974,-0.240510664838567,0.250434599969161,0.185898951979934,-0.0325887069418345,-0.208870370089253
66,16,2.16836231443159,0,-0.0883548108400001,0.118290147810582,0.0551580965169686,-0.0900189994435209,-0.251984063784217,0.330959137658444,0.243776526592684,-0.0392551851166853
66,22,3.2038420070585,0,-0.0713534826053387,0.158738369222545,0.212093624819761,0.142885518457619,-0.0683292954368966,0.299372276428404,0.351667786728741,0.0911879493277216
66,35,4.60006095492654,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
66,51,4.8364688038222,0,0.130519378450666,0.103203533392766,0.145643489887321,-0.222720963156266,-0.146486769040175,-0.350333963350119,-0.0997152657368179,0.365021662848197
67,78,4.58601620877276,0,0.103486867963443,0.148957714128518,-0.096668049595981,-0.0507845308530025,0.231140241325941,0.336097071928933,-0.2670746944191,-0.0163803363757061
68,23,4.2630241288861,0,-0.0426444156293796,0.128732587815079,0.210690411111638,0.174916387950088,-0.0275071271333323,0.280129448862118,0.361802654620752,0.111160677815805
68,35,4.7258256229728,0,0.0382127575654616,-0.138386672758586,-0.12454607784402,0.122816153010319,0.319445052321277,-0.111288897198159,0.308822733910778,0.299467773948752
68,56,4.60116333248074,0,0.11337345792764,-0.0257337009707493,0.208334721762814,-0.0538448238152497,-0.289486315656948,-0.243306535894641,-0.228204017917073,0.337432259809778
69,22,3.52320110255152,0,-0.0713534826053387,0.158738369222545,0.212093624819761,0.142885518457619,-0.0683292954368966,0.299372276428404,0.351667786728741,0.0911879493277216
69,26,3.9914587839411,0,0.0568891346654326,0.0079052356230209,0.167255893665394,0.246308179965117,0.0978102659183161,0.203944490588049,0.378569480398046,0.167556185411578
69,36,4.55646319579829,0,-0.00155665776839322,-0.115155538770585,-0.15297043099637,0.080228906622818,0.319407811773678,-0.14665640203396,0.290995958875152,0.31022757963127
70,20,3.72816723995226,0,-0.109581072794489,0.189667849941969,0.19042424488145,0.0699419753963213,-0.143687899323794,0.326605900158376,0.324540917723603,0.0496267343050853
70,47,4.49488666182513,0,-0.0213156803263985,0.130308160150925,-0.0226670899697839,-0.257656271321234,0.0217449752302363,-0.372085358627708,0.0144118226408255,0.370552367551211
71,24,3.12459582478773,0,-0.0103134716390091,0.0920721297337067,0.202209343661689,0.203215855160475,0.0143302212659194,0.257585676076075,0.369660310166112,0.130562468980006
71,29,3.77414797878263,0,0.132826417233096,-0.111267355136173,0.0820058539140055,0.268508632744675,0.210392980907259,0.107158096603648,0.375013494278352,0.218158143097442
71,39,4.66587577862326,0,-0.11337345792764,-0.025733700970749,-0.208334721762814,-0.0538448238152495,0.289486315656948,-0.243306535894642,0.228204017917074,0.337432259809777
72,38,4.72700748405091,0,-0.0798691518793634,-0.0573655196706039,-0.195849133473196,-0.00939055989748297,0.304340753613573,-0.213049565589416,0.250567609582573,0.329224071556594
73,26,3.98695760669141,0,0.0568891346654326,0.0079052356230209,0.167255893665394,0.246308179965117,0.0978102659183161,0.203944490588049,0.378569480398046,0.167556185411578
73,31,4.27607726501825,0,0.142592525586898,-0.15940293015588,0.0127491354515983,0.248272403567275,0.267572661643377,0.035685911030519,0.361437373081892,0.248350629631915
73,41,4.67182551410185,0,-0.156481256187682,0.035685888698379,-0.21047646985731,-0.135597522428431,0.245574071130256,-0.296019532524016,0.179772957026291,0.35119727592313
74,10,0.427601587594341,0,0.0405374008626793,-0.0969055649127431,-0.17019161538637,-0.23981645078558,-0.268579296818598,0.217824508905943,0.0672371726245359,-0.183808413270771
74,17,2.47889230813537,0,-0.103486867963442,0.148957714128518,0.0966680495959809,-0.0507845308530026,-0.231140241325941,0.336097071928933,0.267074694419101,-0.0163803363757082
74,31,4.54660115214856,0,0.142592525586898,-0.15940293015588,0.0127491354515983,0.248272403567275,0.267572661643377,0.035685911030519,0.361437373081892,0.248350629631915
75,30,4.24044933220813,0,0.143182831532383,-0.139986099873633,0.0480794561907701,0.262279571720667,0.241310399606498,0.0718919301515479,0.369341730694928,0.233624777211152
75,34,4.36962292610462,0,0.0750317699323374,-0.155890512097179,-0.0927775641056189,0.162203104006032,0.314367847409987,-0.0749865692665962,0.324899254144992,0.287885927112747
75,44,4.80077162489694,0,-0.130519378450666,0.103203533392766,-0.145643489887321,-0.222720963156266,0.146486769040174,-0.350333963350119,0.099715265736819,0.365021662848197
76,43,3.6291040150949,0,-0.151790300435892,0.0851337822206601,-0.176090652796986,-0.199430757712954,0.183430367990384,-0.33583303316506,0.12720463359109,0.361334526379521
77,23,2.83295411596348,0,-0.0426444156293796,0.128732587815079,0.210690411111638,0.174916387950088,-0.0275071271333323,0.280129448862118,0.361802654620752,0.111160677815805
77,28,3.49953932194836,0,0.113604510868919,-0.0755262089619474,0.113717767089034,0.267537687331772,0.175630453653955,0.141147111450986,0.378446289786874,0.20197499077208
77,40,4.355056906055,0,-0.13975062148522,0.00577127955426606,-0.213538627396661,-0.0963434706947378,0.269868191553195,-0.271091306275247,0.204566136633071,0.344761410930226
78,36,3.88833027807075,0,-0.00155665776839322,-0.115155538770585,-0.15297043099637,0.080228906622818,0.319407811773678,-0.14665640203396,0.290995958875152,0.31022757963127
78,43,4.54544409858162,0,-0.151790300435892,0.0851337822206601,-0.176090652796986,-0.199430757712954,0.183430367990384,-0.33583303316506,0.12720463359109,0.361334526379521
79,30,3.23019891879436,0,0.143182831532383,-0.139986099873633,0.0480794561907701,0.262279571720667,0.241310399606498,0.0718919301515479,0.369341730694928,0.233624777211152
