"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9"
35,29,3.7376578494207,0,0.115833407853133,-0.164787380784611,-0.0765186710820506,0.131637611125329,0.28645590499979,-0.189968842530887,0.129161764791797,0.366673616722572,-0.199211022973186
35,50,4.84956832507126,0,0.105416686070999,-0.0628764009375672,0.162759437531066,0.10377586686297,-0.256227027211907,0.108394317669406,-0.355978448119356,-0.0717713822901044,-0.35276623788957
36,42,4.58984421406526,0,-0.0228519569214646,0.115673318048781,0.0435368172275869,-0.200926396871298,-0.164141860665297,-0.222803714069759,-0.308109993540767,0.154209625230883,-0.341334522857238
37,63,4.91607365296607,0,0.0192784472383476,0.105961687943026,-0.150543535189117,0.00414029074820367,0.241114420212862,0.278043882298372,0.0189579167164258,-0.346333835289258,-0.244405372013708
38,41,4.14171916215248,0,-0.0663109665824326,0.123317924413093,-0.00205468217709362,-0.221279076622713,-0.124036479533358,-0.254057607426165,-0.285405900062478,0.180068811386701,-0.335657917733383
38,52,4.40225325068726,0,0.0227712823699753,-0.102365020681003,0.087908836133508,0.173728589563074,-0.200264476207757,0.187633874512622,-0.327589790118872,-0.127428585123227,-0.346082887214367
39,20,2.90769285539505,0,-0.0699216342781641,0.145625453774682,0.197652767262536,0.169093312427171,0.0281782303114998,0.179162855732495,0.33065248966156,0.29938506561327,-0.0274179945557011
39,34,4.58862347986293,0,-0.0627655723921284,-0.0318990724354164,-0.170672851890216,-0.0999853108945492,0.178278721701941,-0.313825011398695,-0.0573577156488882,0.321958510613675,-0.270654857276666
39,49,4.59255732798281,0,0.134891968593946,-0.0387556025631706,0.188120522563701,0.0635100887644744,-0.273899771017435,0.0657485808199589,-0.364438287314141,-0.0432304391834873,-0.354686896338208
40,16,2.48095784750514,0,-0.0903825015302075,0.139664286238219,0.116786254178782,0.0143214283574005,-0.138763488877151,0.27695604878159,0.31952749373933,0.210263546619841,0.0626640614194389
40,21,3.55481801484854,0,-0.0426093084857642,0.113429486606602,0.188158145178469,0.193583724712661,0.0727257752262127,0.14265054027473,0.322150787827563,0.316191921040901,-0.0488011046501835
40,35,4.63232399349105,0,-0.098814341246462,0.00742883389586361,-0.170284290538278,-0.143202481507527,0.139994479757335,-0.323740026869288,-0.0949838295062473,0.30679190632522,-0.282556297265568
41,39,4.57763264305463,0,-0.13164253323968,0.117497016128794,-0.086661127564728,-0.236470778868345,-0.0362118038133665,-0.301969594663514,-0.231222866860539,0.228351182605126,-0.321548640924366
41,52,4.88210075239665,0,0.0227712823699753,-0.102365020681003,0.087908836133508,0.173728589563074,-0.200264476207757,0.187633874512622,-0.327589790118872,-0.127428585123227,-0.346082887214367
42,36,4.56478395163089,0,-0.126980747359264,0.0446624514981308,-0.16217711965517,-0.180481307978424,0.0984286515340746,-0.327851396350759,-0.131639642960157,0.289757429254256,-0.293615856197926
43,17,1.89139919876033,0,-0.0990596156174475,0.161272205452233,0.153367146782922,0.0591469951070862,-0.100789305995482,0.260713830346048,0.329159694209713,0.235678627733078,0.0395160882116132
43,37,4.86451471223933,0,-0.143839639154838,0.0770827645358882,-0.145788991943755,-0.209720701930774,0.0545532436677405,-0.325794159891052,-0.166863281870677,0.270943645789233,-0.30381377460262
44,20,3.3117161046278,0,-0.0699216342781641,0.145625453774682,0.197652767262536,0.169093312427171,0.0281782303114998,0.179162855732495,0.33065248966156,0.29938506561327,-0.0274179945557011
45,18,2.9411085459806,0,-0.0994435425427841,0.170958018461165,0.180617048135499,0.10109065764563,-0.0596827782774304,0.238856712964616,0.334293741416226,0.259073760040863,0.016768056997379
45,37,4.75467333818163,0,-0.143839639154838,0.0770827645358882,-0.145788991943755,-0.209720701930774,0.0545532436677405,-0.325794159891052,-0.166863281870677,0.270943645789233,-0.30381377460262
45,53,4.93543945702261,0,-0.0228519569214646,-0.115673318048781,0.0435368172275871,0.200926396871298,-0.164141860665297,0.22280371406976,-0.308109993540766,-0.154209625230882,-0.341334522857239
46,39,4.36543631166168,0,-0.13164253323968,0.117497016128794,-0.086661127564728,-0.236470778868345,-0.0362118038133665,-0.301969594663514,-0.231222866860539,0.228351182605126,-0.321548640924366
46,50,4.66826938343052,0,0.105416686070999,-0.0628764009375672,0.162759437531066,0.10377586686297,-0.256227027211907,0.108394317669406,-0.355978448119356,-0.0717713822901044,-0.35276623788957
47,16,2.49251549540407,0,-0.0903825015302075,0.139664286238219,0.116786254178782,0.0143214283574005,-0.138763488877151,0.27695604878159,0.31952749373933,0.210263546619841,0.0626640614194389
47,29,4.13716397454243,0,0.115833407853133,-0.164787380784611,-0.0765186710820506,0.131637611125329,0.28645590499979,-0.189968842530887,0.129161764791797,0.366673616722572,-0.199211022973186
47,39,4.58728533291104,0,-0.13164253323968,0.117497016128794,-0.086661127564728,-0.236470778868345,-0.0362118038133665,-0.301969594663514,-0.231222866860539,0.228351182605126,-0.321548640924366
48,25,3.69288463492577,0,0.0866021107188652,-0.0665856825562293,0.0729355938944324,0.222788806018749,0.227183187445719,-0.0267515283689336,0.249832789400013,0.36045157055797,-0.128961304749026
48,35,4.4920631340579,0,-0.098814341246462,0.00742883389586361,-0.170284290538278,-0.143202481507527,0.139994479757335,-0.323740026869288,-0.0949838295062473,0.30679190632522,-0.282556297265568
48,50,4.98012115089616,0,0.105416686070999,-0.0628764009375672,0.162759437531066,0.10377586686297,-0.256227027211907,0.108394317669406,-0.355978448119356,-0.0717713822901044,-0.35276623788957
49,18,2.46091661424325,0,-0.0994435425427841,0.170958018461165,0.180617048135499,0.10109065764563,-0.0596827782774304,0.238856712964616,0.334293741416226,0.259073760040863,0.016768056997379
49,35,4.25679149077491,0,-0.098814341246462,0.00742883389586361,-0.170284290538278,-0.143202481507527,0.139994479757335,-0.323740026869288,-0.0949838295062473,0.30679190632522,-0.282556297265568
49,54,4.41886829904069,0,-0.0663109665824327,-0.123317924413093,-0.00205468217709344,0.221279076622713,-0.124036479533358,0.254057607426165,-0.285405900062477,-0.1800688113867,-0.335657917733384
50,17,3.08780696917981,0,-0.0990596156174475,0.161272205452233,0.153367146782922,0.0591469951070862,-0.100789305995482,0.260713830346048,0.329159694209713,0.235678627733078,0.0395160882116132
50,22,3.90616741431305,0,-0.0105433915701936,0.0726892376759283,0.169075569348379,0.211417415513038,0.116095140088975,0.102894872616665,0.309548563833527,0.330729026238818,-0.0696743956125294
51,61,4.49228704322078,0,-0.0627655723921282,0.031899072435416,-0.170672851890216,0.0999853108945493,0.178278721701942,0.313825011398695,-0.0573577156488869,-0.321958510613673,-0.270654857276666
52,21,3.28557054184204,0,-0.0426093084857642,0.113429486606602,0.188158145178469,0.193583724712661,0.0727257752262127,0.14265054027473,0.322150787827563,0.316191921040901,-0.0488011046501835
53,26,3.33393421078558,0,0.110108596930441,-0.107291541401851,0.0341366775927122,0.211806257893932,0.253888865180843,-0.0703998896377995,0.22352250727465,0.365639404940714,-0.147521270225105
53,51,4.44749128954167,0,0.0667853103485693,-0.084422794310388,0.128502625811168,0.140930223344734,-0.231320730332654,0.149260078973065,-0.343620778683001,-0.0998933008731591,-0.34989584687005
54,18,3.06317214586759,0,-0.0994435425427841,0.170958018461165,0.180617048135499,0.10109065764563,-0.0596827782774304,0.238856712964616,0.334293741416226,0.259073760040863,0.016768056997379
54,34,4.34410477025592,0,-0.0627655723921284,-0.0318990724354164,-0.170672851890216,-0.0999853108945492,0.178278721701941,-0.313825011398695,-0.0573577156488882,0.321958510613675,-0.270654857276666
55,29,4.27308768282232,0,0.115833407853133,-0.164787380784611,-0.0765186710820506,0.131637611125329,0.28645590499979,-0.189968842530887,0.129161764791797,0.366673616722572,-0.199211022973186
56,24,2.90030028525806,0,0.0568196975517889,-0.0207394986190305,0.109600746255114,0.226238891464556,0.194518942890711,0.0172857667757926,0.27312016156887,0.352885877986985,-0.109781900557723
56,37,4.19193546788094,0,-0.143839639154838,0.0770827645358882,-0.145788991943755,-0.209720701930774,0.0545532436677405,-0.325794159891052,-0.166863281870677,0.270943645789233,-0.30381377460262
57,66,4.44476753325071,0,0.115833407853133,0.16478738078461,-0.076518671082051,-0.131637611125329,0.286455904999791,0.189968842530886,0.129161764791798,-0.366673616722571,-0.199211022973186
58,37,4.58270678070922,0,-0.143839639154838,0.0770827645358882,-0.145788991943755,-0.209720701930774,0.0545532436677405,-0.325794159891052,-0.166863281870677,0.270943645789233,-0.30381377460262
58,58,4.48116170151543,0,-0.143839639154838,-0.0770827645358883,-0.145788991943755,0.209720701930775,0.0545532436677408,0.325794159891052,-0.166863281870676,-0.270943645789232,-0.303813774602621
59,33,4.56882155300682,0,-0.0222595923719596,-0.0706022516602121,-0.163905151008117,-0.0529308845159533,0.21230937073231,-0.298471309891038,-0.019223175528018,0.335168675731171,-0.257931295702339
60,16,2.11531682365813,0,-0.0903825015302075,0.139664286238219,0.116786254178782,0.0143214283574005,-0.138763488877151,0.27695604878159,0.31952749373933,0.210263546619841,0.0626640614194389
60,36,4.78101773879826,0,-0.126980747359264,0.0446624514981308,-0.16217711965517,-0.180481307978424,0.0984286515340746,-0.327851396350759,-0.131639642960157,0.289757429254256,-0.293615856197926
61,33,4.04739237035146,0,-0.0222595923719596,-0.0706022516602121,-0.163905151008117,-0.0529308845159533,0.21230937073231,-0.298471309891038,-0.019223175528018,0.335168675731171,-0.257931295702339
62,28,2.89580665228206,0,0.127264270408421,-0.159597676964189,-0.0424082570288575,0.166368032413374,0.284644133423502,-0.15289752447179,0.162910825357934,0.368773391182949,-0.182673265448496
62,31,3.15315742383495,0,0.0584233948630961,-0.135258365448362,-0.131150351730349,0.044285382032236,0.263721863508013,-0.252907688572754,0.0567236869445002,0.355365422899488,-0.230096845681892
62,42,4.33069463314132,0,-0.0228519569214646,0.115673318048781,0.0435368172275869,-0.200926396871298,-0.164141860665297,-0.222803714069759,-0.308109993540767,0.154209625230883,-0.341334522857238
62,60,4.90703358084977,0,-0.0988143412464619,-0.00742883389586385,-0.170284290538278,0.143202481507527,0.139994479757336,0.323740026869287,-0.094983829506246,-0.306791906325218,-0.282556297265569
63,39,4.22742918911015,0,-0.13164253323968,0.117497016128794,-0.086661127564728,-0.236470778868345,-0.0362118038133665,-0.301969594663514,-0.231222866860539,0.228351182605126,-0.321548640924366
64,28,4.21650641761738,0,0.127264270408421,-0.159597676964189,-0.0424082570288575,0.166368032413374,0.284644133423502,-0.15289752447179,0.162910825357934,0.368773391182949,-0.182673265448496
65,24,3.24174422054961,0,0.0568196975517889,-0.0207394986190305,0.109600746255114,0.226238891464556,0.194518942890711,0.0172857667757926,0.27312016156887,0.352885877986985,-0.109781900557723
65,35,4.3100598477053,0,-0.098814341246462,0.00742883389586361,-0.170284290538278,-0.143202481507527,0.139994479757335,-0.323740026869288,-0.0949838295062473,0.30679190632522,-0.282556297265568
65,86,4.93156423672853,0,0.0470150625859638,0.100005498197334,-0.158478477673627,0.211900358975866,-0.240777236356702,-0.222326925141776,0.138673735014771,0.0146058583677883,0.233582924814032
66,16,2.16836231443159,0,-0.0903825015302075,0.139664286238219,0.116786254178782,0.0143214283574005,-0.138763488877151,0.27695604878159,0.31952749373933,0.210263546619841,0.0626640614194389
66,22,3.2038420070585,0,-0.0105433915701936,0.0726892376759283,0.169075569348379,0.211417415513038,0.116095140088975,0.102894872616665,0.309548563833527,0.330729026238818,-0.0696743956125294
66,35,4.60006095492654,0,-0.098814341246462,0.00742883389586361,-0.170284290538278,-0.143202481507527,0.139994479757335,-0.323740026869288,-0.0949838295062473,0.30679190632522,-0.282556297265568
66,51,4.8364688038222,0,0.0667853103485693,-0.084422794310388,0.128502625811168,0.140930223344734,-0.231320730332654,0.149260078973065,-0.343620778683001,-0.0998933008731591,-0.34989584687005
67,78,4.58601620877276,0,-0.0990596156174478,-0.161272205452233,0.153367146782922,-0.0591469951070863,-0.100789305995482,-0.260713830346049,0.329159694209714,-0.235678627733077,0.0395160882116151
68,23,4.2630241288861,0,0.02351873694888,0.0268258586962031,0.142268587223512,0.222375449529828,0.157091228207802,0.0608039242773388,0.293115220730335,0.34296935421739,-0.0900104625469667
68,35,4.7258256229728,0,-0.098814341246462,0.00742883389586361,-0.170284290538278,-0.143202481507527,0.139994479757335,-0.323740026869288,-0.0949838295062473,0.30679190632522,-0.282556297265568
68,56,4.60116333248074,0,-0.13164253323968,-0.117497016128794,-0.0866611275647279,0.236470778868345,-0.0362118038133662,0.301969594663514,-0.231222866860538,-0.228351182605124,-0.321548640924366
69,22,3.52320110255152,0,-0.0105433915701936,0.0726892376759283,0.169075569348379,0.211417415513038,0.116095140088975,0.102894872616665,0.309548563833527,0.330729026238818,-0.0696743956125294
69,26,3.9914587839411,0,0.110108596930441,-0.107291541401851,0.0341366775927122,0.211806257893932,0.253888865180843,-0.0703998896377995,0.22352250727465,0.365639404940714,-0.147521270225105
69,36,4.55646319579829,0,-0.126980747359264,0.0446624514981308,-0.16217711965517,-0.180481307978424,0.0984286515340746,-0.327851396350759,-0.131639642960157,0.289757429254256,-0.293615856197926
70,20,3.72816723995226,0,-0.0699216342781641,0.145625453774682,0.197652767262536,0.169093312427171,0.0281782303114998,0.179162855732495,0.33065248966156,0.29938506561327,-0.0274179945557011
70,47,4.49488666182513,0,0.151437716974093,0.0130901611878287,0.202027132179571,-0.0213774576959403,-0.283255365921154,-0.0220348586430384,-0.368775785153561,0.0144380813627341,-0.355650658281246
71,24,3.12459582478773,0,0.0568196975517889,-0.0207394986190305,0.109600746255114,0.226238891464556,0.194518942890711,0.0172857667757926,0.27312016156887,0.352885877986985,-0.109781900557723
71,29,3.77414797878263,0,0.115833407853133,-0.164787380784611,-0.0765186710820506,0.131637611125329,0.28645590499979,-0.189968842530887,0.129161764791797,0.366673616722572,-0.199211022973186
