"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7"
131,19,3.38206304628782,1,-0.0529871759187816,0.0342962633167743,-0.079177796630457,-0.236696704990588,-0.330124796539227,-0.255358763765286,0.0350483392845252
132,37,3.98470019358194,1,0.149677386737658,-0.159958334745559,0.0713282298357791,0.315260319621983,0.159622701681203,-0.293260506235574,-0.32777769057192
132,39,4.20515414710437,1,0.0912498150319675,-0.16994887008284,-0.0149761774089503,0.289344858298752,0.230385095833725,-0.245083961085261,-0.348955862726576
132,41,4.24864120621808,1,0.0075728601226167,-0.151951270562526,-0.102824717454177,0.238671661908077,0.290368350898903,-0.189923711870413,-0.365594146113995
132,56,3.48785385682921,1,0.124992511520288,0.168889433878549,0.029113082745766,-0.305784145454226,0.196173714534928,0.270154317044493,-0.338928289292742
133,31,2.01721334520709,1,0.0600666083413929,0.0451137370764405,0.228309677227795,0.217080713362519,-0.084267185830997,-0.381591234564219,-0.238367460055
134,20,2.83928273323012,1,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657947
135,22,4.58883542783038,1,-0.119706483381271,0.154624246298346,0.0555595684224858,-0.147405728534544,-0.32807289649909,-0.32599350566113,-0.0428670271434687
136,40,2.87304711275898,1,0.0511947727427324,-0.164011272572733,-0.0594514707637913,0.266716137376416,0.261901692360685,-0.218267679109895,-0.3578484639686
136,46,1.68224285572986,1,-0.167948116489962,-0.0304272155105034,-0.251077455679009,0.0442917391063489,0.374522211167128,-0.0329270230318321,-0.386700628722804
137,36,4.02093539813492,1,0.162558965214045,-0.14228094346957,0.110181183996509,0.316999701581163,0.121087210489455,-0.314184287906489,-0.31551601346893
138,24,1.79077608598181,1,-0.134865340859655,0.203028884823108,0.137496136767219,-0.0701144050645111,-0.302525718449247,-0.35935205078518,-0.0917000481037943
139,22,2.25432636870708,1,-0.119706483381271,0.154624246298346,0.0555595684224858,-0.147405728534544,-0.32807289649909,-0.32599350566113,-0.0428670271434687
139,26,2.17048625343785,1,-0.111884427692762,0.20556802046596,0.197447837303041,0.0147785838655138,-0.258001325364623,-0.380677344972764,-0.137681179798839
140,20,3.32608481167099,1,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657947
140,34,4.62182659697946,1,0.148729744035658,-0.0812078831820799,0.173536476415941,0.296382316492387,0.0397816377749979,-0.348814070635029,-0.287733315170278
141,26,3.5550097063047,1,-0.111884427692762,0.20556802046596,0.197447837303041,0.0147785838655138,-0.258001325364623,-0.380677344972764,-0.137681179798839
142,39,4.14947117149902,1,0.0912498150319675,-0.16994887008284,-0.0149761774089503,0.289344858298752,0.230385095833725,-0.245083961085261,-0.348955862726576
142,41,4.03656690643735,1,0.0075728601226167,-0.151951270562526,-0.102824717454177,0.238671661908077,0.290368350898903,-0.189923711870413,-0.365594146113995
142,48,3.81877495996631,1,-0.167948116489962,0.0304272155105036,-0.251077455679009,-0.0442917391063489,0.374522211167128,0.032927023031834,-0.386700628722804
143,22,3.16214846707636,1,-0.119706483381271,0.154624246298346,0.0555595684224858,-0.147405728534544,-0.32807289649909,-0.32599350566113,-0.0428670271434687
143,31,3.68921837194231,1,0.0600666083413929,0.0451137370764405,0.228309677227795,0.217080713362519,-0.084267185830997,-0.381591234564219,-0.238367460055
143,61,3.17385838320932,1,0.125877187652216,0.0415892396241662,0.197384043168674,-0.275515489692999,-0.0018680685676115,0.362361897002132,-0.272272080006761
144,19,2.44368694809702,1,-0.0529871759187816,0.0342962633167743,-0.079177796630457,-0.236696704990588,-0.330124796539227,-0.255358763765286,0.0350483392845252
144,21,2.74625907403755,1,-0.10168624237679,0.118611804831298,0.0105108356548553,-0.181427174084872,-0.333622134975697,-0.30507928852655,-0.0174782744085151
144,27,3.52021749544897,1,-0.0860620362064808,0.188470640252845,0.21687064057933,0.0581314861332245,-0.229257080471951,-0.38672441200433,-0.15951230711306
144,31,3.57443871574847,1,0.0600666083413929,0.0451137370764405,0.228309677227795,0.217080713362519,-0.084267185830997,-0.381591234564219,-0.238367460055
144,35,3.979255812091,1,0.161741698225905,-0.115485020280119,0.144394900656394,0.310504730173662,0.0809596731535256,-0.332732721924629,-0.302158467817912
144,40,3.97357850775803,1,0.0511947727427324,-0.164011272572733,-0.0594514707637913,0.266716137376416,0.261901692360685,-0.218267679109895,-0.3578484639686
145,15,2.71228862934344,1,0.0489962703368386,-0.120051773392098,-0.208929237734617,-0.276402730199099,-0.26392301806644,-0.127585024731187,0.146003892359025
145,21,2.37511183659406,1,-0.10168624237679,0.118611804831298,0.0105108356548553,-0.181427174084872,-0.333622134975697,-0.30507928852655,-0.0174782744085151
146,29,3.11514606081862,1,-0.0168573596352704,0.127506250232009,0.235396857981949,0.142264634427501,-0.161607062008491,-0.389889238326437,-0.200696803808482
146,45,4.7041612601209,1,-0.147673984265961,-0.059979801806707,-0.235535640279587,0.0878097989918401,0.36663254082622,-0.0656358053116485,-0.384868745632867
146,53,4.69519749833425,1,0.00757286012261692,0.151951270562526,-0.102824717454177,-0.238671661908077,0.290368350898903,0.189923711870414,-0.365594146113996
147,80,2.31499313947589,1,0.0658538587513739,0.142445297785553,-0.221030365941254,0.267459938079127,-0.234866127273044,0.0904130447529264,0.17474449281188
148,14,2.40680752363383,1,0.0658538587513737,-0.142445297785553,-0.221030365941254,-0.267459938079127,-0.234866127273044,-0.0904130447529276,0.174744492811881
149,25,2.15985972590198,1,-0.128714741300945,0.210889247549257,0.170956080168131,-0.0282544982750321,-0.282586624593233,-0.371565259313446,-0.115066165814587
150,26,2.7075331030951,1,-0.111884427692762,0.20556802046596,0.197447837303041,0.0147785838655138,-0.258001325364623,-0.380677344972764,-0.137681179798839
151,18,2.86567945842707,1,-0.0255975664978674,-0.0094750023991381,-0.120389803971948,-0.25653481921575,-0.321019373908928,-0.226783575599805,0.0621080497280323
151,35,3.82315000278795,1,0.161741698225905,-0.115485020280119,0.144394900656394,0.310504730173662,0.0809596731535256,-0.332732721924629,-0.302158467817912
151,50,4.0263485955469,1,-0.117239345022668,0.0877831296743112,-0.211451378892813,-0.129780500435616,0.353917166412037,0.0979081060874332,-0.381830208922197
152,21,2.88765339984717,1,-0.10168624237679,0.118611804831298,0.0105108356548553,-0.181427174084872,-0.333622134975697,-0.30507928852655,-0.0174782744085151
152,36,4.14371551344059,1,0.162558965214045,-0.14228094346957,0.110181183996509,0.316999701581163,0.121087210489455,-0.314184287906489,-0.31551601346893
153,30,3.36334606080457,1,0.0218167554318355,0.0879186553217101,0.234944008321231,0.181278822142747,-0.12385894259474,-0.38713987168809,-0.21998712422822
153,37,3.76885164037611,1,0.149677386737658,-0.159958334745559,0.0713282298357791,0.315260319621983,0.159622701681203,-0.293260506235574,-0.32777769057192
153,46,4.45756110923589,1,-0.167948116489962,-0.0304272155105034,-0.251077455679009,0.0442917391063489,0.374522211167128,-0.0329270230318321,-0.386700628722804
154,20,2.9352084483919,1,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657947
154,34,4.37170418016495,1,0.148729744035658,-0.0812078831820799,0.173536476415941,0.296382316492387,0.0397816377749979,-0.348814070635029,-0.287733315170278
154,60,3.88557742413205,1,0.148729744035658,0.0812078831820799,0.173536476415941,-0.296382316492387,0.0397816377749967,0.348814070635029,-0.287733315170278
155,20,3.2511369885668,1,-0.0788982705505245,0.0777471714488468,-0.0349729347254908,-0.211425828091924,-0.33431590927528,-0.281495854651068,0.00850653948657947
156,27,4.05024357883792,1,-0.0860620362064808,0.188470640252845,0.21687064057933,0.0581314861332245,-0.229257080471951,-0.38672441200433,-0.15951230711306
156,42,4.35564956183492,1,-0.0368704473583449,-0.13464349326652,-0.143607837615529,0.205985111114592,0.315429918231472,-0.16027030011883,-0.37218096225794
156,49,3.99141223096063,1,-0.147673984265961,0.0599798018067073,-0.235535640279587,-0.0878097989918402,0.36663254082622,0.0656358053116503,-0.384868745632867
157,43,3.20103595941388,1,-0.0793896742301181,-0.112962569899015,-0.180312751383267,0.169430164216819,0.336731241141486,-0.129525684607164,-0.377596965495614
157,47,3.50353971259424,1,-0.175316266224637,1.2490009027033e-16,-0.256588745226501,-2.77555756156289e-17,0.377231024217854,9.36750677027476e-16,-0.387313911287188
157,57,3.91958096975318,1,0.149677386737659,0.159958334745559,0.071328229835779,-0.315260319621983,0.159622701681202,0.293260506235575,-0.32777769057192
157,71,3.81276539716279,1,-0.131314385547662,-0.18351857868421,0.0984593174893054,0.110066477006052,-0.317697616704071,0.344122946324206,-0.0676206434609925
158,17,2.39456874541075,1,0.00162594969591165,-0.0513007085331086,-0.156895010661869,-0.270235185202297,-0.306970218525771,-0.195885849885227,0.0896465955598112
158,19,2.74688000168836,1,-0.0529871759187816,0.0342962633167743,-0.079177796630457,-0.236696704990588,-0.330124796539227,-0.255358763765286,0.0350483392845252
158,24,3.04786342560791,1,-0.134865340859655,0.203028884823108,0.137496136767219,-0.0701144050645111,-0.302525718449247,-0.35935205078518,-0.0917000481037943
158,31,3.01017594817306,1,0.0600666083413929,0.0451137370764405,0.228309677227795,0.217080713362519,-0.084267185830997,-0.381591234564219,-0.238367460055
158,35,2.64426710777801,1,0.161741698225905,-0.115485020280119,0.144394900656394,0.310504730173662,0.0809596731535256,-0.332732721924629,-0.302158467817912
159,19,3.28984217963466,1,-0.0529871759187816,0.0342962633167743,-0.079177796630457,-0.236696704990588,-0.330124796539227,-0.255358763765286,0.0350483392845252
159,23,3.78777156902299,1,-0.131314385547661,0.18351857868421,0.0984593174893054,-0.110066477006053,-0.31769761670407,-0.344122946324208,-0.0676206434609917
159,33,4.26849170338069,1,0.125877187652216,-0.0415892396241662,0.197384043168674,0.275515489692999,-0.0018680685676103,-0.362361897002132,-0.27227208000676
160,27,2.34206743374146,1,-0.0860620362064808,0.188470640252845,0.21687064057933,0.0581314861332245,-0.229257080471951,-0.38672441200433,-0.15951230711306
160,33,2.79081202533743,1,0.125877187652216,-0.0415892396241662,0.197384043168674,0.275515489692999,-0.0018680685676103,-0.362361897002132,-0.27227208000676
160,40,3.09549542574048,1,0.0511947727427324,-0.164011272572733,-0.0594514707637913,0.266716137376416,0.261901692360685,-0.218267679109895,-0.3578484639686
161,35,1.79874398175707,1,0.161741698225905,-0.115485020280119,0.144394900656394,0.310504730173662,0.0809596731535256,-0.332732721924629,-0.302158467817912
161,39,2.7456107731517,1,0.0912498150319675,-0.16994887008284,-0.0149761774089503,0.289344858298752,0.230385095833725,-0.245083961085261,-0.348955862726576
161,44,3.30337884197859,1,-0.117239345022668,-0.087783129674311,-0.211451378892813,0.129780500435616,0.353917166412037,-0.0979081060874315,-0.381830208922197
161,50,3.51925232864535,1,-0.117239345022668,0.0877831296743112,-0.211451378892813,-0.129780500435616,0.353917166412037,0.0979081060874332,-0.381830208922197
162,17,2.46570997853234,1,0.00162594969591165,-0.0513007085331086,-0.156895010661869,-0.270235185202297,-0.306970218525771,-0.195885849885227,0.0896465955598112
162,36,4.00345324724437,1,0.162558965214045,-0.14228094346957,0.110181183996509,0.316999701581163,0.121087210489455,-0.314184287906489,-0.31551601346893
162,48,3.54224073969252,1,-0.167948116489962,0.0304272155105036,-0.251077455679009,-0.0442917391063489,0.374522211167128,0.032927023031834,-0.386700628722804
163,49,3.83137850746267,1,-0.147673984265961,0.0599798018067073,-0.235535640279587,-0.0878097989918402,0.36663254082622,0.0656358053116503,-0.384868745632867
164,26,2.23273706294171,1,-0.111884427692762,0.20556802046596,0.197447837303041,0.0147785838655138,-0.258001325364623,-0.380677344972764,-0.137681179798839
164,29,2.24920667179618,1,-0.0168573596352704,0.127506250232009,0.235396857981949,0.142264634427501,-0.161607062008491,-0.389889238326437,-0.200696803808482
165,24,3.44882236437274,1,-0.134865340859655,0.203028884823108,0.137496136767219,-0.0701144050645111,-0.302525718449247,-0.35935205078518,-0.0917000481037943
165,31,3.66202692236515,1,0.0600666083413929,0.0451137370764405,0.228309677227795,0.217080713362519,-0.084267185830997,-0.381591234564219,-0.238367460055
165,45,4.01237429860439,1,-0.147673984265961,-0.059979801806707,-0.235535640279587,0.0878097989918401,0.36663254082622,-0.0656358053116485,-0.384868745632867
166,34,3.95443260718921,1,0.148729744035658,-0.0812078831820799,0.173536476415941,0.296382316492387,0.0397816377749979,-0.348814070635029,-0.287733315170278
166,56,3.83469864615557,1,0.124992511520288,0.168889433878549,0.029113082745766,-0.305784145454226,0.196173714534928,0.270154317044493,-0.338928289292742
167,28,3.65449489320216,1,-0.0536016518510131,0.161736814358624,0.229446358103474,0.10092117937244,-0.196932716993735,-0.389772897443702,-0.180528023276519
168,17,3.01680308668792,1,0.00162594969591165,-0.0513007085331086,-0.156895010661869,-0.270235185202297,-0.306970218525771,-0.195885849885227,0.0896465955598112
168,23,3.58663827995871,1,-0.131314385547661,0.18351857868421,0.0984593174893054,-0.110066477006053,-0.31769761670407,-0.344122946324208,-0.0676206434609917
168,31,4.39074084645223,1,0.0600666083413929,0.0451137370764405,0.228309677227795,0.217080713362519,-0.084267185830997,-0.381591234564219,-0.238367460055
168,48,3.20734726670792,1,-0.167948116489962,0.0304272155105036,-0.251077455679009,-0.0442917391063489,0.374522211167128,0.032927023031834,-0.386700628722804
169,16,2.56596772695957,1,0.0270387646462491,-0.0889149379193557,-0.186979470612123,-0.277092817385118,-0.287947907531145,-0.162781146352154,0.117624901522572
169,18,2.94022360708891,1,-0.0255975664978674,-0.0094750023991381,-0.120389803971948,-0.25653481921575,-0.321019373908928,-0.226783575599805,0.0621080497280323
169,24,3.87781607889887,1,-0.134865340859655,0.203028884823108,0.137496136767219,-0.0701144050645111,-0.302525718449247,-0.35935205078518,-0.0917000481037943
169,45,4.09430829584296,1,-0.147673984265961,-0.059979801806707,-0.235535640279587,0.0878097989918401,0.36663254082622,-0.0656358053116485,-0.384868745632867
170,39,4.59892134974887,1,0.0912498150319675,-0.16994887008284,-0.0149761774089503,0.289344858298752,0.230385095833725,-0.245083961085261,-0.348955862726576
171,42,4.41769711022648,1,-0.0368704473583449,-0.13464349326652,-0.143607837615529,0.205985111114592,0.315429918231472,-0.16027030011883,-0.37218096225794
172,24,1.78454456529802,1,-0.134865340859655,0.203028884823108,0.137496136767219,-0.0701144050645111,-0.302525718449247,-0.35935205078518,-0.0917000481037943
173,39,4.53337975513712,1,0.0912498150319675,-0.16994887008284,-0.0149761774089503,0.289344858298752,0.230385095833725,-0.245083961085261,-0.348955862726576
173,42,4.60930636262086,1,-0.0368704473583449,-0.13464349326652,-0.143607837615529,0.205985111114592,0.315429918231472,-0.16027030011883,-0.37218096225794
173,46,4.56535350695481,1,-0.167948116489962,-0.0304272155105034,-0.251077455679009,0.0442917391063489,0.374522211167128,-0.0329270230318321,-0.386700628722804
