"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11"
128,22,2.10495616672886,1,-0.0389739251546328,0.091275735518213,0.150317150627936,0.185185158333331,0.157168705402377,-0.0484767417767902,0.115187077258204,0.265186161921189,0.31783265184903,0.218143924764415,0.041177990532576
129,22,2.18004571631905,1,-0.0389739251546328,0.091275735518213,0.150317150627936,0.185185158333331,0.157168705402377,-0.0484767417767902,0.115187077258204,0.265186161921189,0.31783265184903,0.218143924764415,0.041177990532576
129,26,2.2920576752438,1,0.095733231594202,-0.127618436259353,-0.0627401110228261,0.0764412487782027,0.210605763276621,-0.240983391982255,-0.116528564496094,0.112369573883975,0.303518268746874,0.308378509499015,-0.0589224899949603
130,22,3.7152104670266,1,-0.0389739251546328,0.091275735518213,0.150317150627936,0.185185158333331,0.157168705402377,-0.0484767417767902,0.115187077258204,0.265186161921189,0.31783265184903,0.218143924764415,0.041177990532576
130,25,3.6784572906982,1,0.0719755178090524,-0.082247949726294,-0.00686990272201944,0.120180144627789,0.218588019100832,-0.206634359424934,-0.0591928521825264,0.159011930295814,0.316154148343113,0.290457224499214,-0.0348897717573843
130,35,2.9184350408064,1,-0.0920603509247284,0.128772847861254,0.0440358636917806,-0.132290953157706,-0.215143495009517,0.050354265429845,-0.232323503196449,-0.295523701134752,-0.00962787082705652,0.318489928176585,-0.236352857173082
131,19,3.38206304628782,1,-0.073344612826824,0.124764975799497,0.135222728585509,0.0932142615509126,0.000885070027850363,0.121321569470471,0.235574279584449,0.295644867038277,0.262367108646063,0.1207312054386,0.122175368165095
132,37,3.98470019358194,1,0.0103395789646995,0.0662942551962111,0.115054691491467,-0.0132719032725722,-0.203192061189872,0.162420821064299,-0.137880716105229,-0.323719345269477,-0.0988287027329876,0.285544155254732,-0.264429564910819
132,39,4.20515414710437,1,0.109853791772087,-0.0242338884432135,0.144129291193871,0.110908495034184,-0.136957311828203,0.240550342722924,-0.022069468230352,-0.317711242722137,-0.182256365231756,0.242142060747792,-0.287779129515004
132,41,4.24864120621808,1,0.125994061046828,-0.0867795120578524,0.102397581728447,0.181163592188152,-0.0321186719170228,0.259762398518846,0.0953877689988698,-0.276298656243654,-0.253709538318444,0.189848022317372,-0.306166553418018
132,56,3.48785385682921,1,0.0655352019198373,-0.0210127385885353,0.13666580849883,-0.0518909518423608,-0.175886249300752,-0.207302618499086,-0.0814118632481418,0.325069258703721,-0.14165275597265,-0.265052600662478,-0.276709970290186
133,31,2.01721334520709,1,-0.0498597956185844,0.00544713960731719,-0.108993794606164,-0.159221402229693,-0.0421845036386148,-0.176690712514165,-0.289792125717426,-0.146571642200848,0.161541013451534,0.347363029937284,-0.167011273530587
134,20,2.83928273323012,1,-0.0779155529276024,0.139655133796441,0.167025496351154,0.142828257787144,0.0598370159683272,0.0688013719176925,0.205368622549022,0.295444243651999,0.287259115715929,0.155749059387856,0.0947085114214531
135,22,4.58883542783038,1,-0.0389739251546328,0.091275735518213,0.150317150627936,0.185185158333331,0.157168705402377,-0.0484767417767902,0.115187077258204,0.265186161921189,0.31783265184903,0.218143924764415,0.041177990532576
136,40,2.87304711275898,1,0.133139744689069,-0.0623983485795139,0.133783562288591,0.156345077274384,-0.0883529520743038,0.259014179018817,0.0376778959129223,-0.301488304579417,-0.21986237888153,0.217007630584522,-0.297607582214086
136,46,1.68224285572986,1,-0.122396484238203,-0.0294428588277552,-0.157289866252676,0.051397983438027,0.217871825071578,0.060257798707958,0.287657058581309,-0.0540791932163639,-0.351950079922715,0.0333654910953732,-0.329430937591685
137,36,4.02093539813492,1,-0.0455774732609484,0.104563384060291,0.0829575174597838,-0.0771444212820994,-0.216927044193486,0.109054765135553,-0.189007453766404,-0.313818495164718,-0.0545613571415326,0.303421629450716,-0.250967373748059
138,24,1.79077608598181,1,0.0370386227033186,-0.0240346406915632,0.0525960361344845,0.154943651704181,0.211367778742894,-0.160825664154404,0.000413605016468985,0.200859054133189,0.322853340450029,0.269359786690127,-0.0101628194277601
139,22,2.25432636870708,1,-0.0389739251546328,0.091275735518213,0.150317150627936,0.185185158333331,0.157168705402377,-0.0484767417767902,0.115187077258204,0.265186161921189,0.31783265184903,0.218143924764415,0.041177990532576
139,26,2.17048625343785,1,0.095733231594202,-0.127618436259353,-0.0627401110228261,0.0764412487782027,0.210605763276621,-0.240983391982255,-0.116528564496094,0.112369573883975,0.303518268746874,0.308378509499015,-0.0589224899949603
140,20,3.32608481167099,1,-0.0779155529276024,0.139655133796441,0.167025496351154,0.142828257787144,0.0598370159683272,0.0688013719176925,0.205368622549022,0.295444243651999,0.287259115715929,0.155749059387856,0.0947085114214531
140,34,4.62182659697946,1,-0.118953450194262,0.131875369279577,0.0019513074754581,-0.171275849870879,-0.195893710335887,-0.010530863335832,-0.265360291360151,-0.268991955924888,0.035194604581671,0.330553956358496,-0.220615475557058
141,26,3.5550097063047,1,0.095733231594202,-0.127618436259353,-0.0627401110228261,0.0764412487782027,0.210605763276621,-0.240983391982255,-0.116528564496094,0.112369573883975,0.303518268746874,0.308378509499015,-0.0589224899949603
142,39,4.14947117149902,1,0.109853791772087,-0.0242338884432135,0.144129291193871,0.110908495034184,-0.136957311828203,0.240550342722924,-0.022069468230352,-0.317711242722137,-0.182256365231756,0.242142060747792,-0.287779129515004
142,41,4.03656690643735,1,0.125994061046828,-0.0867795120578524,0.102397581728447,0.181163592188152,-0.0321186719170228,0.259762398518846,0.0953877689988698,-0.276298656243654,-0.253709538318444,0.189848022317372,-0.306166553418018
142,48,3.81877495996631,1,-0.122396484238203,0.0294428588277553,-0.157289866252677,-0.0513979834380267,0.217871825071578,-0.0602577987079596,0.287657058581308,0.0540791932163656,-0.351950079922715,-0.0333654910953753,-0.329430937591684
143,22,3.16214846707636,1,-0.0389739251546328,0.091275735518213,0.150317150627936,0.185185158333331,0.157168705402377,-0.0484767417767902,0.115187077258204,0.265186161921189,0.31783265184903,0.218143924764415,0.041177990532576
143,31,3.68921837194231,1,-0.0498597956185844,0.00544713960731719,-0.108993794606164,-0.159221402229693,-0.0421845036386148,-0.176690712514165,-0.289792125717426,-0.146571642200848,0.161541013451534,0.347363029937284,-0.167011273530587
143,61,3.17385838320932,1,-0.117718001203468,-0.108255242624049,-0.0396889130643958,0.187650451628764,-0.157890385547659,0.0704950008629445,-0.285921729602852,0.234497493132491,0.0791363008813248,-0.339432462958414,-0.203785867798409
144,19,2.44368694809702,1,-0.073344612826824,0.124764975799497,0.135222728585509,0.0932142615509126,0.000885070027850363,0.121321569470471,0.235574279584449,0.295644867038277,0.262367108646063,0.1207312054386,0.122175368165095
144,21,2.74625907403755,1,-0.0663501847492163,0.128550448010908,0.172573348821561,0.174483487284065,0.1131143203807,0.0112397571787598,0.164728253894673,0.285175424790132,0.305808265967681,0.188279236707952,0.0676939496757596
144,27,3.52021749544897,1,0.10146206747995,-0.150234922949566,-0.107015100046273,0.0268167994564335,0.185958787289811,-0.260460897750601,-0.168780612721099,0.0621773454385149,0.28509795424803,0.322996773659449,-0.0822120248967241
144,31,3.57443871574847,1,-0.0498597956185844,0.00544713960731719,-0.108993794606164,-0.159221402229693,-0.0421845036386148,-0.176690712514165,-0.289792125717426,-0.146571642200848,0.161541013451534,0.347363029937284,-0.167011273530587
144,35,3.979255812091,1,-0.0920603509247284,0.128772847861254,0.0440358636917806,-0.132290953157706,-0.215143495009517,0.050354265429845,-0.232323503196449,-0.295523701134752,-0.00962787082705652,0.318489928176585,-0.236352857173082
144,40,3.97357850775803,1,0.133139744689069,-0.0623983485795139,0.133783562288591,0.156345077274384,-0.0883529520743038,0.259014179018817,0.0376778959129223,-0.301488304579417,-0.21986237888153,0.217007630584522,-0.297607582214086
145,15,2.71228862934344,1,0.0174440659802886,-0.0438063991505864,-0.0839809324390314,-0.135993533049573,-0.190211368845632,0.230936382186258,0.240067305965405,0.201930880298645,0.107893138581041,-0.0399160580495989,0.23567820631554
145,21,2.37511183659406,1,-0.0663501847492163,0.128550448010908,0.172573348821561,0.174483487284065,0.1131143203807,0.0112397571787598,0.164728253894673,0.285175424790132,0.305808265967681,0.188279236707952,0.0676939496757596
146,29,3.11514606081862,1,0.0466377267848639,-0.106651393836525,-0.139497064504865,-0.0767177649054286,0.0878722466877544,-0.247028422356102,-0.248811883151278,-0.0435977323067328,0.232036330927829,0.341972023258539,-0.126371266739874
146,45,4.7041612601209,1,-0.0804179046711426,-0.0563177850581197,-0.119225627267498,0.0991609866349107,0.187559629310299,0.117607471880805,0.267856422285583,-0.106781914916885,-0.342890074060493,0.0664354129263225,-0.327416997169873
146,53,4.69519749833425,1,0.125994061046828,0.0867795120578524,0.102397581728447,-0.181163592188153,-0.0321186719170233,-0.259762398518846,0.0953877689988684,0.276298656243655,-0.253709538318443,-0.189848022317374,-0.306166553418015
147,80,2.31499313947589,1,0.0357501733872755,0.0749994603531691,-0.118697762832929,0.163492120398022,-0.201346401655348,-0.220735016896441,0.209171891797937,-0.156456284553489,0.0576943234882372,0.0841442421755677,0.264741006528099
148,14,2.40680752363383,1,0.0357501733872754,-0.0749994603531689,-0.118697762832929,-0.163492120398022,-0.201346401655348,0.220735016896441,0.209171891797938,0.156456284553489,0.0576943234882377,-0.0841442421755666,0.264741006528087
149,25,2.15985972590198,1,0.0719755178090524,-0.082247949726294,-0.00686990272201944,0.120180144627789,0.218588019100832,-0.206634359424934,-0.0591928521825264,0.159011930295814,0.316154148343113,0.290457224499214,-0.0348897717573843
150,26,2.7075331030951,1,0.095733231594202,-0.127618436259353,-0.0627401110228261,0.0764412487782027,0.210605763276621,-0.240983391982255,-0.116528564496094,0.112369573883975,0.303518268746874,0.308378509499015,-0.0589224899949603
151,18,2.86567945842707,1,-0.0570197225064875,0.0913332498512192,0.0856042553531229,0.0330268216060126,-0.0586879895610938,0.166292884092703,0.254734230508304,0.286077238193893,0.231555274823673,0.083440247986451,0.150050118450131
151,35,3.82315000278795,1,-0.0920603509247284,0.128772847861254,0.0440358636917806,-0.132290953157706,-0.215143495009517,0.050354265429845,-0.232323503196449,-0.295523701134752,-0.00962787082705652,0.318489928176585,-0.236352857173082
151,50,4.0263485955469,1,-0.023728380624229,0.0780568460937025,-0.0659269726687281,-0.139654029349508,0.142740151320615,-0.16914089398343,0.236985959155429,0.15673169358572,-0.328200338263479,-0.0989141962284241,-0.324073167107962
152,21,2.88765339984717,1,-0.0663501847492163,0.128550448010908,0.172573348821561,0.174483487284065,0.1131143203807,0.0112397571787598,0.164728253894673,0.285175424790132,0.305808265967681,0.188279236707952,0.0676939496757596
152,36,4.14371551344059,1,-0.0455774732609484,0.104563384060291,0.0829575174597838,-0.0771444212820994,-0.216927044193486,0.109054765135553,-0.189007453766404,-0.313818495164718,-0.0545613571415326,0.303421629450716,-0.250967373748059
153,30,3.36334606080457,1,-0.000795114414098819,-0.0543052996610884,-0.130608026120449,-0.122663591519754,0.0239456848202296,-0.217657773349133,-0.274546032619724,-0.0962002401339376,0.198622660132351,0.346349153444726,-0.147152811081856
153,37,3.76885164037611,1,0.0103395789646995,0.0662942551962111,0.115054691491467,-0.0132719032725722,-0.203192061189872,0.162420821064299,-0.137880716105229,-0.323719345269477,-0.0988287027329876,0.285544155254732,-0.264429564910819
153,46,4.45756110923589,1,-0.122396484238203,-0.0294428588277552,-0.157289866252676,0.051397983438027,0.217871825071578,0.060257798707958,0.287657058581309,-0.0540791932163639,-0.351950079922715,0.0333654910953732,-0.329430937591685
154,20,2.9352084483919,1,-0.0779155529276024,0.139655133796441,0.167025496351154,0.142828257787144,0.0598370159683272,0.0688013719176925,0.205368622549022,0.295444243651999,0.287259115715929,0.155749059387856,0.0947085114214531
154,34,4.37170418016495,1,-0.118953450194262,0.131875369279577,0.0019513074754581,-0.171275849870879,-0.195893710335887,-0.010530863335832,-0.265360291360151,-0.268991955924888,0.035194604581671,0.330553956358496,-0.220615475557058
154,60,3.88557742413205,1,-0.118953450194262,-0.131875369279577,0.00195130747545814,0.171275849870878,-0.195893710335887,0.0105308633358336,-0.265360291360151,0.268991955924888,0.0351946045816725,-0.330553956358497,-0.220615475557051
155,20,3.2511369885668,1,-0.0779155529276024,0.139655133796441,0.167025496351154,0.142828257787144,0.0598370159683272,0.0688013719176925,0.205368622549022,0.295444243651999,0.287259115715929,0.155749059387856,0.0947085114214531
156,27,4.05024357883792,1,0.10146206747995,-0.150234922949566,-0.107015100046273,0.0268167994564335,0.185958787289811,-0.260460897750601,-0.168780612721099,0.0621773454385149,0.28509795424803,0.322996773659449,-0.0822120248967241
156,42,4.35564956183492,1,0.0903387819696368,-0.0958556421909596,0.0531824221373127,0.184290312367272,0.0282366702967704,0.243126482837561,0.149008416488027,-0.242866535764946,-0.283274391686981,0.160916070188372,-0.3134375237984
156,49,3.99141223096063,1,-0.0804179046711425,0.0563177850581197,-0.119225627267498,-0.0991609866349105,0.187559629310299,-0.117607471880807,0.267856422285583,0.106781914916887,-0.342890074060492,-0.0664354129263246,-0.327416997169871
157,43,3.20103595941388,1,0.0368109081676576,-0.0920921093371127,-0.00569169276443503,0.169242131340676,0.0880777215127113,0.211949939480718,0.196788885214896,-0.20255205770702,-0.308216551237151,0.130506271737247,-0.319409868839594
157,47,3.50353971259424,1,-0.13880293959053,2.77555756156289e-17,-0.171821899316196,1.45716771982052e-16,0.229012408194267,-8.32667268468867e-16,0.294644652018561,8.67361737988404e-16,-0.355044677144672,-1.06165076729781e-15,-0.330104566939763
157,57,3.91958096975318,1,0.0103395789646995,-0.0662942551962109,0.115054691491467,0.013271903272572,-0.203192061189872,-0.162420821064298,-0.13788071610523,0.323719345269478,-0.098828702732986,-0.285544155254734,-0.264429564910814
157,71,3.81276539716279,1,-0.00222775714418243,-0.0371103135036644,0.107658216825024,-0.177641934706366,0.190407266183259,0.106969170246433,0.059477887897758,-0.236665584855261,0.323463592480907,-0.245213064101834,0.0152094177501587
158,17,2.39456874541075,1,-0.0334443403457511,0.0470004496067107,0.0267865231245402,-0.0302357993044434,-0.113789914661195,0.201217600965403,0.262261221256084,0.267057961321035,0.195252846822727,0.044091705765185,0.178288409852755
158,19,2.74688000168836,1,-0.073344612826824,0.124764975799497,0.135222728585509,0.0932142615509126,0.000885070027850363,0.121321569470471,0.235574279584449,0.295644867038277,0.262367108646063,0.1207312054386,0.122175368165095
158,24,3.04786342560791,1,0.0370386227033186,-0.0240346406915632,0.0525960361344845,0.154943651704181,0.211367778742894,-0.160825664154404,0.000413605016468985,0.200859054133189,0.322853340450029,0.269359786690127,-0.0101628194277601
158,31,3.01017594817306,1,-0.0498597956185844,0.00544713960731719,-0.108993794606164,-0.159221402229693,-0.0421845036386148,-0.176690712514165,-0.289792125717426,-0.146571642200848,0.161541013451534,0.347363029937284,-0.167011273530587
158,35,2.64426710777801,1,-0.0920603509247284,0.128772847861254,0.0440358636917806,-0.132290953157706,-0.215143495009517,0.050354265429845,-0.232323503196449,-0.295523701134752,-0.00962787082705652,0.318489928176585,-0.236352857173082
159,19,3.28984217963466,1,-0.073344612826824,0.124764975799497,0.135222728585509,0.0932142615509126,0.000885070027850363,0.121321569470471,0.235574279584449,0.295644867038277,0.262367108646063,0.1207312054386,0.122175368165095
159,23,3.78777156902299,1,-0.00222775714418216,0.0371103135036642,0.107658216825024,0.177641934706366,0.190407266183258,-0.106969170246434,0.0594778878977573,0.236665584855261,0.323463592480907,0.245213064101834,0.015209417750148
159,33,4.26849170338069,1,-0.117718001203468,0.10825524262405,-0.0396889130643958,-0.187650451628764,-0.157890385547659,-0.0704950008629428,-0.285921729602852,-0.234497493132491,0.0791363008813235,0.339432462958412,-0.203785867798416
160,27,2.34206743374146,1,0.10146206747995,-0.150234922949566,-0.107015100046273,0.0268167994564335,0.185958787289811,-0.260460897750601,-0.168780612721099,0.0621773454385149,0.28509795424803,0.322996773659449,-0.0822120248967241
160,33,2.79081202533743,1,-0.117718001203468,0.10825524262405,-0.0396889130643958,-0.187650451628764,-0.157890385547659,-0.0704950008629428,-0.285921729602852,-0.234497493132491,0.0791363008813235,0.339432462958412,-0.203785867798416
160,40,3.09549542574048,1,0.133139744689069,-0.0623983485795139,0.133783562288591,0.156345077274384,-0.0883529520743038,0.259014179018817,0.0376778959129223,-0.301488304579417,-0.21986237888153,0.217007630584522,-0.297607582214086
161,35,1.79874398175707,1,-0.0920603509247284,0.128772847861254,0.0440358636917806,-0.132290953157706,-0.215143495009517,0.050354265429845,-0.232323503196449,-0.295523701134752,-0.00962787082705652,0.318489928176585,-0.236352857173082
161,39,2.7456107731517,1,0.109853791772087,-0.0242338884432135,0.144129291193871,0.110908495034184,-0.136957311828203,0.240550342722924,-0.022069468230352,-0.317711242722137,-0.182256365231756,0.242142060747792,-0.287779129515004
161,44,3.30337884197859,1,-0.023728380624229,-0.0780568460937024,-0.0659269726687279,0.139654029349508,0.142740151320616,0.169140893983429,0.23698595915543,-0.156731693585718,-0.32820033826348,0.098914196228422,-0.324073167107963
161,50,3.51925232864535,1,-0.023728380624229,0.0780568460937025,-0.0659269726687281,-0.139654029349508,0.142740151320615,-0.16914089398343,0.236985959155429,0.15673169358572,-0.328200338263479,-0.0989141962284241,-0.324073167107962
162,17,2.46570997853234,1,-0.0334443403457511,0.0470004496067107,0.0267865231245402,-0.0302357993044434,-0.113789914661195,0.201217600965403,0.262261221256084,0.267057961321035,0.195252846822727,0.044091705765185,0.178288409852755
162,36,4.00345324724437,1,-0.0455774732609484,0.104563384060291,0.0829575174597838,-0.0771444212820994,-0.216927044193486,0.109054765135553,-0.189007453766404,-0.313818495164718,-0.0545613571415326,0.303421629450716,-0.250967373748059
162,48,3.54224073969252,1,-0.122396484238203,0.0294428588277553,-0.157289866252677,-0.0513979834380267,0.217871825071578,-0.0602577987079596,0.287657058581308,0.0540791932163656,-0.351950079922715,-0.0333654910953753,-0.329430937591684
163,49,3.83137850746267,1,-0.0804179046711425,0.0563177850581197,-0.119225627267498,-0.0991609866349105,0.187559629310299,-0.117607471880807,0.267856422285583,0.106781914916887,-0.342890074060492,-0.0664354129263246,-0.327416997169871
164,26,2.23273706294171,1,0.095733231594202,-0.127618436259353,-0.0627401110228261,0.0764412487782027,0.210605763276621,-0.240983391982255,-0.116528564496094,0.112369573883975,0.303518268746874,0.308378509499015,-0.0589224899949603
164,29,2.24920667179618,1,0.0466377267848639,-0.106651393836525,-0.139497064504865,-0.0767177649054286,0.0878722466877544,-0.247028422356102,-0.248811883151278,-0.0435977323067328,0.232036330927829,0.341972023258539,-0.126371266739874
165,24,3.44882236437274,1,0.0370386227033186,-0.0240346406915632,0.0525960361344845,0.154943651704181,0.211367778742894,-0.160825664154404,0.000413605016468985,0.200859054133189,0.322853340450029,0.269359786690127,-0.0101628194277601
165,31,3.66202692236515,1,-0.0498597956185844,0.00544713960731719,-0.108993794606164,-0.159221402229693,-0.0421845036386148,-0.176690712514165,-0.289792125717426,-0.146571642200848,0.161541013451534,0.347363029937284,-0.167011273530587
165,45,4.01237429860439,1,-0.0804179046711426,-0.0563177850581197,-0.119225627267498,0.0991609866349107,0.187559629310299,0.117607471880805,0.267856422285583,-0.106781914916885,-0.342890074060493,0.0664354129263225,-0.327416997169873
166,34,3.95443260718921,1,-0.118953450194262,0.131875369279577,0.0019513074754581,-0.171275849870879,-0.195893710335887,-0.010530863335832,-0.265360291360151,-0.268991955924888,0.035194604581671,0.330553956358496,-0.220615475557058
166,56,3.83469864615557,1,0.0655352019198373,-0.0210127385885353,0.13666580849883,-0.0518909518423608,-0.175886249300752,-0.207302618499086,-0.0814118632481418,0.325069258703721,-0.14165275597265,-0.265052600662478,-0.276709970290186
167,28,3.65449489320216,1,0.0836470587681398,-0.141862190219248,-0.132636119540312,-0.0255145534636291,0.143803838268309,-0.262170748159395,-0.213314280611522,0.0097049723004419,0.261091398726108,0.334198779099496,-0.104709911742115
168,17,3.01680308668792,1,-0.0334443403457511,0.0470004496067107,0.0267865231245402,-0.0302357993044434,-0.113789914661195,0.201217600965403,0.262261221256084,0.267057961321035,0.195252846822727,0.044091705765185,0.178288409852755
168,23,3.58663827995871,1,-0.00222775714418216,0.0371103135036642,0.107658216825024,0.177641934706366,0.190407266183258,-0.106969170246434,0.0594778878977573,0.236665584855261,0.323463592480907,0.245213064101834,0.015209417750148
168,31,4.39074084645223,1,-0.0498597956185844,0.00544713960731719,-0.108993794606164,-0.159221402229693,-0.0421845036386148,-0.176690712514165,-0.289792125717426,-0.146571642200848,0.161541013451534,0.347363029937284,-0.167011273530587
168,48,3.20734726670792,1,-0.122396484238203,0.0294428588277553,-0.157289866252677,-0.0513979834380267,0.217871825071578,-0.0602577987079596,0.287657058581308,0.0540791932163656,-0.351950079922715,-0.0333654910953753,-0.329430937591684
169,16,2.56596772695957,1,-0.00712192472377299,-0.000592931278925551,-0.0326140216296932,-0.0890753384373428,-0.159328457135145,0.223598005269583,0.257567997763285,0.23890364062189,0.153889057217193,0.00290109750857664,0.20684588994916
169,18,2.94022360708891,1,-0.0570197225064875,0.0913332498512192,0.0856042553531229,0.0330268216060126,-0.0586879895610938,0.166292884092703,0.254734230508304,0.286077238193893,0.231555274823673,0.083440247986451,0.150050118450131
169,24,3.87781607889887,1,0.0370386227033186,-0.0240346406915632,0.0525960361344845,0.154943651704181,0.211367778742894,-0.160825664154404,0.000413605016468985,0.200859054133189,0.322853340450029,0.269359786690127,-0.0101628194277601
169,45,4.09430829584296,1,-0.0804179046711426,-0.0563177850581197,-0.119225627267498,0.0991609866349107,0.187559629310299,0.117607471880805,0.267856422285583,-0.106781914916885,-0.342890074060493,0.0664354129263225,-0.327416997169873
170,39,4.59892134974887,1,0.109853791772087,-0.0242338884432135,0.144129291193871,0.110908495034184,-0.136957311828203,0.240550342722924,-0.022069468230352,-0.317711242722137,-0.182256365231756,0.242142060747792,-0.287779129515004
171,42,4.41769711022648,1,0.0903387819696368,-0.0958556421909596,0.0531824221373127,0.184290312367272,0.0282366702967704,0.243126482837561,0.149008416488027,-0.242866535764946,-0.283274391686981,0.160916070188372,-0.3134375237984
172,24,1.78454456529802,1,0.0370386227033186,-0.0240346406915632,0.0525960361344845,0.154943651704181,0.211367778742894,-0.160825664154404,0.000413605016468985,0.200859054133189,0.322853340450029,0.269359786690127,-0.0101628194277601
173,39,4.53337975513712,1,0.109853791772087,-0.0242338884432135,0.144129291193871,0.110908495034184,-0.136957311828203,0.240550342722924,-0.022069468230352,-0.317711242722137,-0.182256365231756,0.242142060747792,-0.287779129515004
173,42,4.60930636262086,1,0.0903387819696368,-0.0958556421909596,0.0531824221373127,0.184290312367272,0.0282366702967704,0.243126482837561,0.149008416488027,-0.242866535764946,-0.283274391686981,0.160916070188372,-0.3134375237984
173,46,4.56535350695481,1,-0.122396484238203,-0.0294428588277552,-0.157289866252676,0.051397983438027,0.217871825071578,0.060257798707958,0.287657058581309,-0.0540791932163639,-0.351950079922715,0.0333654910953732,-0.329430937591685
