"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12"
131,19,3.38206304628782,1,-0.0692401777788375,0.123453161377421,0.147991007703908,0.130866259684609,0.0673473384660153,0.0348256180852927,0.152738017509403,0.251009912799065,0.290750755369569,0.242349009537738,0.0980339092567119,-0.13298938521932
132,37,3.98470019358194,1,0.112024771159536,-0.0595426216910796,0.105790501462407,0.157082738584289,-0.0190948489899976,0.225323069157683,0.162661017809066,-0.148786394549934,-0.320417493567323,-0.0884701719249339,0.281054210945544,0.25308006915611
132,39,4.20515414710437,1,0.101712145516436,-0.103423357601723,0.0335207784861878,0.172898181358645,0.0962649044649943,0.15946331823215,0.241542577349926,-0.033299449125494,-0.316645678798978,-0.172101667812649,0.238901180837845,0.276513928358514
132,41,4.24864120621808,1,-0.00894689502023297,-0.0680823375429323,-0.0746662319758886,0.0896283404779549,0.17609175167762,0.0352408839238545,0.260540688811497,0.0894314342141249,-0.275569202113646,-0.244275375494285,0.187545314846665,0.294974550058481
132,56,3.48785385682921,1,-0.124612038221433,-0.0933451270419128,-0.0779656104259203,0.180365372566469,-0.0412904271251325,0.202284580861389,-0.209464278219273,-0.0932665366935969,0.323525020033973,-0.131405491250987,-0.26125556801918,0.265407887139636
133,31,2.01721334520709,1,-0.102943654331051,0.10490405487919,-0.0118651095676843,-0.153908532733917,-0.179922334261938,0.0282756878511595,-0.197398394304211,-0.290532364478875,-0.130836084643305,0.17014491661551,0.337611003782749,0.155415960633505
134,20,2.83928273323012,1,-0.065229576755218,0.123240815393885,0.162402964175648,0.166768534330218,0.122330404530446,-0.0269573248325886,0.101566140567491,0.225142548996694,0.295214941664609,0.270155001134207,0.133892195321136,-0.105696719822073
135,22,4.58883542783038,1,-0.0081642469597129,0.0391076599606621,0.0968353343837211,0.158959128273674,0.185684366537516,-0.142003927276193,-0.0219035448443212,0.139221362425373,0.273117277398115,0.306728002944042,0.198237724687784,-0.0524428194985663
136,40,2.87304711275898,1,0.0526339973555481,-0.0930001878669737,-0.0203535125773997,0.139916662859407,0.142243618639858,0.101712276328658,0.258451498633826,0.0285235628661198,-0.300370909274256,-0.209923284752844,0.214240873469923,0.286375971133663
136,46,1.68224285572986,1,-0.0627388864530319,0.0717008928393731,-0.0658974151285923,-0.145095374886037,0.068799207204872,-0.218870566930826,0.0664270663237447,0.286951157373643,-0.0551415537940919,-0.343962394784825,0.0330746404881647,0.318360151571895
137,36,4.02093539813492,1,0.072107867739713,-0.00992834788796259,0.117007165854514,0.109702883555964,-0.0795053738201592,0.229151522919341,0.1047534659174,-0.197986756521718,-0.30783986495481,-0.0440929278107093,0.298130665000032,0.239563721176917
138,24,1.79077608598181,1,0.065472446794031,-0.082905509270394,-0.0293632930756204,0.0777111818333076,0.183554071819045,-0.220486189253328,-0.145895307934587,0.0253121439371727,0.215748392859473,0.317818408278904,0.251676953934217,-0.001295214718177
139,22,2.25432636870708,1,-0.0081642469597129,0.0391076599606621,0.0968353343837211,0.158959128273674,0.185684366537516,-0.142003927276193,-0.0219035448443212,0.139221362425373,0.273117277398115,0.306728002944042,0.198237724687784,-0.0524428194985663
139,26,2.17048625343785,1,0.0898408716888195,-0.142664481092463,-0.126045752822605,-0.0290507865985607,0.116097748890423,-0.232647966132095,-0.23594044614897,-0.0940420891479681,0.131254027541812,0.303584814801022,0.292951755330253,0.0473454934451773
140,20,3.32608481167099,1,-0.065229576755218,0.123240815393885,0.162402964175648,0.166768534330218,0.122330404530446,-0.0269573248325886,0.101566140567491,0.225142548996694,0.295214941664609,0.270155001134207,0.133892195321136,-0.105696719822073
140,34,4.62182659697946,1,-0.0396183268178689,0.0939500988849595,0.0968648677793111,-0.0188499710212366,-0.177059383714126,0.186895020888973,-0.0267155798870227,-0.270658967235939,-0.257449568483027,0.0456366617582244,0.323534607477226,0.209109447397356
141,26,3.5550097063047,1,0.0898408716888195,-0.142664481092463,-0.126045752822605,-0.0290507865985607,0.116097748890423,-0.232647966132095,-0.23594044614897,-0.0940420891479681,0.131254027541812,0.303584814801022,0.292951755330253,0.0473454934451773
142,39,4.14947117149902,1,0.101712145516436,-0.103423357601723,0.0335207784861878,0.172898181358645,0.0962649044649943,0.15946331823215,0.241542577349926,-0.033299449125494,-0.316645678798978,-0.172101667812649,0.238901180837845,0.276513928358514
142,41,4.03656690643735,1,-0.00894689502023297,-0.0680823375429323,-0.0746662319758886,0.0896283404779549,0.17609175167762,0.0352408839238545,0.260540688811497,0.0894314342141249,-0.275569202113646,-0.244275375494285,0.187545314846665,0.294974550058481
142,48,3.81877495996631,1,0.062738886453032,0.0717008928393731,0.0658974151285927,-0.145095374886037,-0.0687992072048719,-0.218870566930826,-0.0664270663237457,0.286951157373643,0.0551415537940924,-0.343962394784825,-0.0330746404881651,0.318360151571895
143,22,3.16214846707636,1,-0.0081642469597129,0.0391076599606621,0.0968353343837211,0.158959128273674,0.185684366537516,-0.142003927276193,-0.0219035448443212,0.139221362425373,0.273117277398115,0.306728002944042,0.198237724687784,-0.0524428194985663
143,31,3.68921837194231,1,-0.102943654331051,0.10490405487919,-0.0118651095676843,-0.153908532733917,-0.179922334261938,0.0282756878511595,-0.197398394304211,-0.290532364478875,-0.130836084643305,0.17014491661551,0.337611003782749,0.155415960633505
143,61,3.17385838320932,1,0.0863793572777064,0.126821568759683,-0.0691304318488595,-0.0807737112611683,0.202531475822205,0.144668412122063,0.0914476075881385,-0.290745803190531,0.221224534219171,0.0893136707009183,-0.331570896391856,0.192243527679901
144,19,2.44368694809702,1,-0.0692401777788375,0.123453161377421,0.147991007703908,0.130866259684609,0.0673473384660153,0.0348256180852927,0.152738017509403,0.251009912799065,0.290750755369569,0.242349009537738,0.0980339092567119,-0.13298938521932
144,21,2.74625907403755,1,-0.0428833094033199,0.0921676276024289,0.142832221824347,0.175038931249444,0.162202806906886,-0.0871914095732057,0.0420508514810374,0.18708939828314,0.289084120783701,0.291636738952385,0.167349614536351,-0.0788315202845497
144,27,3.52021749544897,1,0.0661259234856438,-0.122166917246455,-0.138066128334177,-0.077509786110047,0.0591808430420154,-0.206112667264299,-0.258350060955189,-0.148894163691258,0.0814952400952015,0.287116246542001,0.308657915308989,0.0706010959720834
144,31,3.57443871574847,1,-0.102943654331051,0.10490405487919,-0.0118651095676843,-0.153908532733917,-0.179922334261938,0.0282756878511595,-0.197398394304211,-0.290532364478875,-0.130836084643305,0.17014491661551,0.337611003782749,0.155415960633505
144,35,3.979255812091,1,0.0173854583009245,0.0448013428198974,0.113427866870673,0.0478504371359646,-0.13410545088749,0.215699115658918,0.0401563556500969,-0.239175116215027,-0.286585950994143,0.000888572835679292,0.312339330428605,0.224894846243513
144,40,3.97357850775803,1,0.0526339973555481,-0.0930001878669737,-0.0203535125773997,0.139916662859407,0.142243618639858,0.101712276328658,0.258451498633826,0.0285235628661198,-0.300370909274256,-0.209923284752844,0.214240873469923,0.286375971133663
145,15,2.71228862934344,1,0.0132940482386995,-0.0339428120279502,-0.0665491065997145,-0.110895345700531,-0.161091795513574,0.206204623998102,0.232290767948068,0.22543124937932,0.175095193888062,0.0769509343746521,-0.0650331968546767,-0.245547849387471
145,21,2.37511183659406,1,-0.0428833094033199,0.0921676276024289,0.142832221824347,0.175038931249444,0.162202806906886,-0.0871914095732057,0.0420508514810374,0.18708939828314,0.289084120783701,0.291636738952385,0.167349614536351,-0.0788315202845497
146,29,3.11514606081862,1,-0.0249229053405435,-0.0115585440521637,-0.0973345419217326,-0.145337710748399,-0.0732320293605543,-0.103373480167285,-0.255947433534901,-0.23876979261998,-0.0254265051099052,0.23766834835825,0.329940286083079,0.114743917513917
146,45,4.7041612601209,1,-0.111411339323033,0.0574025954917158,-0.119952931983547,-0.121810440254145,0.129375130067905,-0.194694520045148,0.128380417932781,0.268952056005509,-0.108598782581344,-0.335188306022968,0.0658317557995528,0.316348163356769
146,53,4.69519749833425,1,0.00894689502023301,-0.0680823375429324,0.0746662319758883,0.0896283404779551,-0.17609175167762,0.0352408839238549,-0.260540688811498,0.0894314342141245,0.275569202113646,-0.244275375494284,-0.187545314846665,0.294974550058481
147,80,2.31499313947589,1,-0.0317090468144456,-0.0661555934211428,0.104393927479461,-0.144560088713077,0.181428460593822,0.20691787020034,-0.211480814538736,0.186094429982782,-0.12441749522031,0.0245401075310257,0.109586846565601,-0.274315307675832
148,14,2.40680752363383,1,0.0317090468144457,-0.0661555934211423,-0.104393927479461,-0.144560088713077,-0.181428460593822,0.20691787020034,0.211480814538736,0.186094429982781,0.124417495220309,0.0245401075310257,-0.109586846565598,-0.27431530767584
149,25,2.15985972590198,1,0.0879301698998693,-0.126825158057978,-0.0870282417493932,0.024524167966791,0.157981774598791,-0.236716897369501,-0.19731549906091,-0.0350932843632765,0.1763827865797,0.313857199037666,0.273913541096671,0.0233635390077494
150,26,2.7075331030951,1,0.0898408716888195,-0.142664481092463,-0.126045752822605,-0.0290507865985607,0.116097748890423,-0.232647966132095,-0.23594044614897,-0.0940420891479681,0.131254027541812,0.303584814801022,0.292951755330253,0.0473454934451773
151,18,2.86567945842707,1,-0.0580205726999271,0.0985014613683996,0.106887166430437,0.0748859773518462,0.00373361826037483,0.0936719471945594,0.193279309055768,0.264108489515372,0.275969508288803,0.208629163235259,0.0599879035508488,-0.160664652554175
151,35,3.82315000278795,1,0.0173854583009245,0.0448013428198974,0.113427866870673,0.0478504371359646,-0.13410545088749,0.215699115658918,0.0401563556500969,-0.239175116215027,-0.286585950994143,0.000888572835679292,0.312339330428605,0.224894846243513
151,50,4.0263485955469,1,0.131950925026972,0.0335720999122868,0.150324652291226,-0.0830022158676593,-0.173504484247262,-0.154401108569017,-0.181386340112402,0.238953553725287,0.158687361354917,-0.320564824753206,-0.0979538207573877,0.312994849664893
152,21,2.88765339984717,1,-0.0428833094033199,0.0921676276024289,0.142832221824347,0.175038931249444,0.162202806906886,-0.0871914095732057,0.0420508514810374,0.18708939828314,0.289084120783701,0.291636738952385,0.167349614536351,-0.0788315202845497
152,36,4.14371551344059,1,0.072107867739713,-0.00992834788796259,0.117007165854514,0.109702883555964,-0.0795053738201592,0.229151522919341,0.1047534659174,-0.197986756521718,-0.30783986495481,-0.0440929278107093,0.298130665000032,0.239563721176917
153,30,3.36334606080457,1,-0.0709007890449168,0.052463234816328,-0.0570701611894704,-0.158565534833263,-0.133579601382059,-0.0383640334062068,-0.233180010578364,-0.270290837947607,-0.079174145042135,0.205870663032107,0.33548498062946,0.135537256406962
153,37,3.76885164037611,1,0.112024771159536,-0.0595426216910796,0.105790501462407,0.157082738584289,-0.0190948489899976,0.225323069157683,0.162661017809066,-0.148786394549934,-0.320417493567323,-0.0884701719249339,0.281054210945544,0.25308006915611
153,46,4.45756110923589,1,-0.0627388864530319,0.0717008928393731,-0.0658974151285923,-0.145095374886037,0.068799207204872,-0.218870566930826,0.0664270663237447,0.286951157373643,-0.0551415537940919,-0.343962394784825,0.0330746404881647,0.318360151571895
154,20,2.9352084483919,1,-0.065229576755218,0.123240815393885,0.162402964175648,0.166768534330218,0.122330404530446,-0.0269573248325886,0.101566140567491,0.225142548996694,0.295214941664609,0.270155001134207,0.133892195321136,-0.105696719822073
154,34,4.37170418016495,1,-0.0396183268178689,0.0939500988849595,0.0968648677793111,-0.0188499710212366,-0.177059383714126,0.186895020888973,-0.0267155798870227,-0.270658967235939,-0.257449568483027,0.0456366617582244,0.323534607477226,0.209109447397356
154,60,3.88557742413205,1,0.0396183268178689,0.0939500988849597,-0.0968648677793108,-0.0188499710212367,0.177059383714126,0.186895020888973,0.0267155798870233,-0.270658967235939,0.257449568483027,0.0456366617582243,-0.323534607477226,0.209109447397356
155,20,3.2511369885668,1,-0.065229576755218,0.123240815393885,0.162402964175648,0.166768534330218,0.122330404530446,-0.0269573248325886,0.101566140567491,0.225142548996694,0.295214941664609,0.270155001134207,0.133892195321136,-0.105696719822073
156,27,4.05024357883792,1,0.0661259234856438,-0.122166917246455,-0.138066128334177,-0.077509786110047,0.0591808430420154,-0.206112667264299,-0.258350060955189,-0.148894163691258,0.0814952400952015,0.287116246542001,0.308657915308989,0.0706010959720834
156,42,4.35564956183492,1,-0.0693550203699111,-0.0346765263348644,-0.120426348920325,0.0302407376234921,0.194674485606177,-0.0337414302093199,0.248159794623467,0.146653099851401,-0.243109047970992,-0.274562973459684,0.159085173899322,0.302290199726361
156,49,3.99141223096063,1,0.111411339323033,0.0574025954917157,0.119952931983547,-0.121810440254145,-0.129375130067905,-0.194694520045148,-0.128380417932782,0.268952056005509,0.108598782581345,-0.335188306022968,-0.0658317557995532,0.316348163356769
157,43,3.20103595941388,1,-0.11491486745249,0.00121052605196395,-0.148642832621755,-0.03003862229478,0.194857002453426,-0.0990252372979241,0.221658462810259,0.197417494710828,-0.203858937500135,-0.300191112071753,0.129131119559145,0.3083034547307
157,47,3.50353971259424,1,7.11236625150491e-17,0.0764669919552589,1.71737624121704e-16,-0.152857019763334,5.94142790522056e-17,-0.226929249226052,-5.28223298434938e-16,0.292950857829687,2.25514051876985e-16,-0.346887091038778,-2.26381413614973e-16,0.31903081431027
157,57,3.91958096975318,1,-0.112024771159536,-0.0595426216910795,-0.105790501462407,0.157082738584289,0.0190948489899975,0.225323069157683,-0.162661017809065,-0.148786394549934,0.320417493567322,-0.0884701719249337,-0.281054210945545,0.25308006915611
157,71,3.81276539716279,1,-0.0306976564734536,-0.0234223111305629,-0.035680697526242,0.124519690201949,-0.192794861986761,-0.187675359862563,0.0859884605892933,0.0843563185883874,-0.248332628944493,0.315448617816954,-0.226399259809163,-0.0265806925983585
158,17,2.39456874541075,1,-0.0369433046098152,0.0577252256254267,0.0500940963152995,0.00909044433881334,-0.0607307889174522,0.144942999727955,0.221307124869234,0.264302254368756,0.251408379577901,0.169491906055059,0.0199785016596165,-0.188678700146947
158,19,2.74688000168836,1,-0.0692401777788375,0.123453161377421,0.147991007703908,0.130866259684609,0.0673473384660153,0.0348256180852927,0.152738017509403,0.251009912799065,0.290750755369569,0.242349009537738,0.0980339092567119,-0.13298938521932
158,24,3.04786342560791,1,0.065472446794031,-0.082905509270394,-0.0293632930756204,0.0777111818333076,0.183554071819045,-0.220486189253328,-0.145895307934587,0.0253121439371727,0.215748392859473,0.317818408278904,0.251676953934217,-0.001295214718177
158,31,3.01017594817306,1,-0.102943654331051,0.10490405487919,-0.0118651095676843,-0.153908532733917,-0.179922334261938,0.0282756878511595,-0.197398394304211,-0.290532364478875,-0.130836084643305,0.17014491661551,0.337611003782749,0.155415960633505
158,35,2.64426710777801,1,0.0173854583009245,0.0448013428198974,0.113427866870673,0.0478504371359646,-0.13410545088749,0.215699115658918,0.0401563556500969,-0.239175116215027,-0.286585950994143,0.000888572835679292,0.312339330428605,0.224894846243513
159,19,3.28984217963466,1,-0.0692401777788375,0.123453161377421,0.147991007703908,0.130866259684609,0.0673473384660153,0.0348256180852927,0.152738017509403,0.251009912799065,0.290750755369569,0.242349009537738,0.0980339092567119,-0.13298938521932
159,23,3.78777156902299,1,0.0306976564734538,-0.0234223111305631,0.0356806975262415,0.124519690201949,0.192794861986761,-0.187675359862563,-0.0859884605892934,0.0843563185883868,0.248332628944492,0.315448617816955,0.226399259809164,-0.0265806925983621
159,33,4.26849170338069,1,-0.0863793572777063,0.126821568759683,0.0691304318488599,-0.0807737112611683,-0.202531475822205,0.144668412122063,-0.0914476075881379,-0.290745803190531,-0.221224534219171,0.0893136707009185,0.331570896391856,0.192243527679901
160,27,2.34206743374146,1,0.0661259234856438,-0.122166917246455,-0.138066128334177,-0.077509786110047,0.0591808430420154,-0.206112667264299,-0.258350060955189,-0.148894163691258,0.0814952400952015,0.287116246542001,0.308657915308989,0.0706010959720834
160,33,2.79081202533743,1,-0.0863793572777063,0.126821568759683,0.0691304318488599,-0.0807737112611683,-0.202531475822205,0.144668412122063,-0.0914476075881379,-0.290745803190531,-0.221224534219171,0.0893136707009185,0.331570896391856,0.192243527679901
160,40,3.09549542574048,1,0.0526339973555481,-0.0930001878669737,-0.0203535125773997,0.139916662859407,0.142243618639858,0.101712276328658,0.258451498633826,0.0285235628661198,-0.300370909274256,-0.209923284752844,0.214240873469923,0.286375971133663
161,35,1.79874398175707,1,0.0173854583009245,0.0448013428198974,0.113427866870673,0.0478504371359646,-0.13410545088749,0.215699115658918,0.0401563556500969,-0.239175116215027,-0.286585950994143,0.000888572835679292,0.312339330428605,0.224894846243513
161,39,2.7456107731517,1,0.101712145516436,-0.103423357601723,0.0335207784861878,0.172898181358645,0.0962649044649943,0.15946331823215,0.241542577349926,-0.033299449125494,-0.316645678798978,-0.172101667812649,0.238901180837845,0.276513928358514
161,44,3.30337884197859,1,-0.131950925026972,0.0335720999122868,-0.150324652291225,-0.0830022158676597,0.173504484247262,-0.154401108569017,0.181386340112401,0.238953553725287,-0.158687361354916,-0.320564824753206,0.0979538207573872,0.312994849664893
161,50,3.51925232864535,1,0.131950925026972,0.0335720999122868,0.150324652291226,-0.0830022158676593,-0.173504484247262,-0.154401108569017,-0.181386340112402,0.238953553725287,0.158687361354917,-0.320564824753206,-0.0979538207573877,0.312994849664893
162,17,2.46570997853234,1,-0.0369433046098152,0.0577252256254267,0.0500940963152995,0.00909044433881334,-0.0607307889174522,0.144942999727955,0.221307124869234,0.264302254368756,0.251408379577901,0.169491906055059,0.0199785016596165,-0.188678700146947
162,36,4.00345324724437,1,0.072107867739713,-0.00992834788796259,0.117007165854514,0.109702883555964,-0.0795053738201592,0.229151522919341,0.1047534659174,-0.197986756521718,-0.30783986495481,-0.0440929278107093,0.298130665000032,0.239563721176917
162,48,3.54224073969252,1,0.062738886453032,0.0717008928393731,0.0658974151285927,-0.145095374886037,-0.0687992072048719,-0.218870566930826,-0.0664270663237457,0.286951157373643,0.0551415537940924,-0.343962394784825,-0.0330746404881651,0.318360151571895
163,49,3.83137850746267,1,0.111411339323033,0.0574025954917157,0.119952931983547,-0.121810440254145,-0.129375130067905,-0.194694520045148,-0.128380417932782,0.268952056005509,0.108598782581345,-0.335188306022968,-0.0658317557995532,0.316348163356769
164,26,2.23273706294171,1,0.0898408716888195,-0.142664481092463,-0.126045752822605,-0.0290507865985607,0.116097748890423,-0.232647966132095,-0.23594044614897,-0.0940420891479681,0.131254027541812,0.303584814801022,0.292951755330253,0.0473454934451773
164,29,2.24920667179618,1,-0.0249229053405435,-0.0115585440521637,-0.0973345419217326,-0.145337710748399,-0.0732320293605543,-0.103373480167285,-0.255947433534901,-0.23876979261998,-0.0254265051099052,0.23766834835825,0.329940286083079,0.114743917513917
165,24,3.44882236437274,1,0.065472446794031,-0.082905509270394,-0.0293632930756204,0.0777111818333076,0.183554071819045,-0.220486189253328,-0.145895307934587,0.0253121439371727,0.215748392859473,0.317818408278904,0.251676953934217,-0.001295214718177
165,31,3.66202692236515,1,-0.102943654331051,0.10490405487919,-0.0118651095676843,-0.153908532733917,-0.179922334261938,0.0282756878511595,-0.197398394304211,-0.290532364478875,-0.130836084643305,0.17014491661551,0.337611003782749,0.155415960633505
165,45,4.01237429860439,1,-0.111411339323033,0.0574025954917158,-0.119952931983547,-0.121810440254145,0.129375130067905,-0.194694520045148,0.128380417932781,0.268952056005509,-0.108598782581344,-0.335188306022968,0.0658317557995528,0.316348163356769
166,34,3.95443260718921,1,-0.0396183268178689,0.0939500988849595,0.0968648677793111,-0.0188499710212366,-0.177059383714126,0.186895020888973,-0.0267155798870227,-0.270658967235939,-0.257449568483027,0.0456366617582244,0.323534607477226,0.209109447397356
166,56,3.83469864615557,1,-0.124612038221433,-0.0933451270419128,-0.0779656104259203,0.180365372566469,-0.0412904271251325,0.202284580861389,-0.209464278219273,-0.0932665366935969,0.323525020033973,-0.131405491250987,-0.26125556801918,0.265407887139636
167,28,3.65449489320216,1,0.0243119983227498,-0.0741167664863896,-0.126414461168594,-0.117295611000327,-0.00645381546375317,-0.161155431698006,-0.264678253538837,-0.197720483024896,0.0286991762402513,0.264947150294646,0.320992678268093,0.0930828840153103
168,17,3.01680308668792,1,-0.0369433046098152,0.0577252256254267,0.0500940963152995,0.00909044433881334,-0.0607307889174522,0.144942999727955,0.221307124869234,0.264302254368756,0.251408379577901,0.169491906055059,0.0199785016596165,-0.188678700146947
168,23,3.58663827995871,1,0.0306976564734538,-0.0234223111305631,0.0356806975262415,0.124519690201949,0.192794861986761,-0.187675359862563,-0.0859884605892934,0.0843563185883868,0.248332628944492,0.315448617816955,0.226399259809164,-0.0265806925983621
168,31,4.39074084645223,1,-0.102943654331051,0.10490405487919,-0.0118651095676843,-0.153908532733917,-0.179922334261938,0.0282756878511595,-0.197398394304211,-0.290532364478875,-0.130836084643305,0.17014491661551,0.337611003782749,0.155415960633505
168,48,3.20734726670792,1,0.062738886453032,0.0717008928393731,0.0658974151285927,-0.145095374886037,-0.0687992072048719,-0.218870566930826,-0.0664270663237457,0.286951157373643,0.0551415537940924,-0.343962394784825,-0.0330746404881651,0.318360151571895
169,16,2.56596772695957,1,-0.0113809165998302,0.0104639644071081,-0.0113855466814393,-0.0562575823476068,-0.118265915898443,0.184000112918221,0.234938574612451,0.251455182582358,0.217604548392457,0.125433681825426,-0.0217699729609153,-0.216987706317943
169,18,2.94022360708891,1,-0.0580205726999271,0.0985014613683996,0.106887166430437,0.0748859773518462,0.00373361826037483,0.0936719471945594,0.193279309055768,0.264108489515372,0.275969508288803,0.208629163235259,0.0599879035508488,-0.160664652554175
169,24,3.87781607889887,1,0.065472446794031,-0.082905509270394,-0.0293632930756204,0.0777111818333076,0.183554071819045,-0.220486189253328,-0.145895307934587,0.0253121439371727,0.215748392859473,0.317818408278904,0.251676953934217,-0.001295214718177
169,45,4.09430829584296,1,-0.111411339323033,0.0574025954917158,-0.119952931983547,-0.121810440254145,0.129375130067905,-0.194694520045148,0.128380417932781,0.268952056005509,-0.108598782581344,-0.335188306022968,0.0658317557995528,0.316348163356769
170,39,4.59892134974887,1,0.101712145516436,-0.103423357601723,0.0335207784861878,0.172898181358645,0.0962649044649943,0.15946331823215,0.241542577349926,-0.033299449125494,-0.316645678798978,-0.172101667812649,0.238901180837845,0.276513928358514
171,42,4.41769711022648,1,-0.0693550203699111,-0.0346765263348644,-0.120426348920325,0.0302407376234921,0.194674485606177,-0.0337414302093199,0.248159794623467,0.146653099851401,-0.243109047970992,-0.274562973459684,0.159085173899322,0.302290199726361
172,24,1.78454456529802,1,0.065472446794031,-0.082905509270394,-0.0293632930756204,0.0777111818333076,0.183554071819045,-0.220486189253328,-0.145895307934587,0.0253121439371727,0.215748392859473,0.317818408278904,0.251676953934217,-0.001295214718177
173,39,4.53337975513712,1,0.101712145516436,-0.103423357601723,0.0335207784861878,0.172898181358645,0.0962649044649943,0.15946331823215,0.241542577349926,-0.033299449125494,-0.316645678798978,-0.172101667812649,0.238901180837845,0.276513928358514
173,42,4.60930636262086,1,-0.0693550203699111,-0.0346765263348644,-0.120426348920325,0.0302407376234921,0.194674485606177,-0.0337414302093199,0.248159794623467,0.146653099851401,-0.243109047970992,-0.274562973459684,0.159085173899322,0.302290199726361
173,46,4.56535350695481,1,-0.0627388864530319,0.0717008928393731,-0.0658974151285923,-0.145095374886037,0.068799207204872,-0.218870566930826,0.0664270663237447,0.286951157373643,-0.0551415537940919,-0.343962394784825,0.0330746404881647,0.318360151571895
