"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10"
128,22,2.10495616672886,1,-0.070395831832203,0.138636858207786,0.184945434411802,0.173868180680682,0.0792338445596275,0.0847181451526561,0.251892579571693,0.327782379616345,0.240780758534007,-0.0270843036158314
129,22,2.18004571631905,1,-0.070395831832203,0.138636858207786,0.184945434411802,0.173868180680682,0.0792338445596275,0.0847181451526561,0.251892579571693,0.327782379616345,0.240780758534007,-0.0270843036158314
129,26,2.2920576752438,1,0.0722678152703605,-0.0662855786329576,0.0373683879257519,0.175506780976013,0.235886464070053,-0.138209179079514,0.0888399889365317,0.300371271587679,0.325071302281858,0.0729141980302394
130,22,3.7152104670266,1,-0.070395831832203,0.138636858207786,0.184945434411802,0.173868180680682,0.0792338445596275,0.0847181451526561,0.251892579571693,0.327782379616345,0.240780758534007,-0.0270843036158314
130,25,3.6784572906982,1,0.0358016090481655,-0.0087452910563262,0.0888451841386877,0.193410842541784,0.209508860321122,-0.0838927822083824,0.137024813068653,0.315887156854186,0.308630321550766,0.0489332196817406
130,35,2.9184350408064,1,-0.126712825916288,0.0896607204567002,-0.0944484734283673,-0.210813923015612,-0.0704489068562116,-0.218026966446745,-0.303855278281233,-0.0228442019670223,0.324169881322892,0.249412144069997
131,19,3.38206304628782,1,-0.0745558595437391,0.118622682917381,0.108814651568214,0.0369259525720851,-0.0827932062195664,0.211848665478176,0.295828877310998,0.282904700112757,0.147246704199432,-0.108234692454673
132,37,3.98470019358194,1,-0.114086311397593,0.129844074246524,-0.0147791822267859,-0.201209901432753,-0.167967877443704,-0.127679608980169,-0.328016738209893,-0.111035319810428,0.289707530465798,0.277258722506821
132,39,4.20515414710437,1,-0.0236054652233508,0.102147598856035,0.0796549737298534,-0.122025599739725,-0.227112404709271,-0.0140156535463248,-0.316079274615866,-0.192842392946112,0.244860314875787,0.300374252026908
132,41,4.24864120621808,1,0.0834570316264519,0.0368049395374698,0.154438029952714,-0.00923652624697891,-0.241766504108191,0.102649488910552,-0.272126410988811,-0.263270598004343,0.191509901332754,0.318585712371138
132,56,3.48785385682921,1,0.0749045230583185,0.122703797722427,-0.0327042476903988,-0.168158812042158,0.202749372343434,-0.0725145670828158,0.326322911947124,-0.153050357663248,-0.268466011961564,0.289418858256898
133,31,2.01721334520709,1,0.0389378959729174,-0.108123008227718,-0.143658058651579,-0.0466512018638393,0.159723081609945,-0.288126877823796,-0.163580467997735,0.150283480293209,0.357330407855951,0.180541962491609
134,20,2.83928273323012,1,-0.0865490578046629,0.145829092195798,0.152893139358629,0.0924758847714762,-0.029390681859406,0.177132597794756,0.290258964320133,0.304162773411744,0.18104229632626,-0.0806904367664632
135,22,4.58883542783038,1,-0.070395831832203,0.138636858207786,0.184945434411802,0.173868180680682,0.0792338445596275,0.0847181451526561,0.251892579571693,0.327782379616345,0.240780758534007,-0.0270843036158314
136,40,2.87304711275898,1,0.0318390052805068,0.072179854007625,0.121692924835863,-0.0674911944873621,-0.240352830108446,0.0452335567459245,-0.297831787276352,-0.229789711209609,0.219128818301754,0.310103628502956
136,46,1.68224285572986,1,0.0565332801910012,-0.0936798112981541,0.0599062774198599,0.188802261358398,-0.0612312253482821,0.279970229371982,-0.0539740322729422,-0.358883478897137,0.033635845447666,0.341609347105745
137,36,4.02093539813492,1,-0.133178973414372,0.119564052068054,-0.0584152449659878,-0.216497937949599,-0.12347206444285,-0.176927204355003,-0.320614792343946,-0.0674189938370419,0.3083464912952,0.263915120090586
138,24,1.79077608598181,1,-0.00383997569688764,0.0496156886233274,0.134075225229249,0.19975421881712,0.173242274119334,-0.0269460953117257,0.181198771699118,0.325822559353315,0.289042312611721,0.0242418981475609
139,22,2.25432636870708,1,-0.070395831832203,0.138636858207786,0.184945434411802,0.173868180680682,0.0792338445596275,0.0847181451526561,0.251892579571693,0.327782379616345,0.240780758534007,-0.0270843036158314
139,26,2.17048625343785,1,0.0722678152703605,-0.0662855786329576,0.0373683879257519,0.175506780976013,0.235886464070053,-0.138209179079514,0.0888399889365317,0.300371271587679,0.325071302281858,0.0729141980302394
140,20,3.32608481167099,1,-0.0865490578046629,0.145829092195798,0.152893139358629,0.0924758847714762,-0.029390681859406,0.177132597794756,0.290258964320133,0.304162773411744,0.18104229632626,-0.0806904367664632
140,34,4.62182659697946,1,-0.0992268802487113,0.0451365312019749,-0.121621816342583,-0.186836583593005,-0.0120166945294149,-0.250161260986041,-0.278613059922414,0.0219618024775861,0.337066151287638,0.233785158498478
141,26,3.5550097063047,1,0.0722678152703605,-0.0662855786329576,0.0373683879257519,0.175506780976013,0.235886464070053,-0.138209179079514,0.0888399889365317,0.300371271587679,0.325071302281858,0.0729141980302394
142,39,4.14947117149902,1,-0.0236054652233508,0.102147598856035,0.0796549737298534,-0.122025599739725,-0.227112404709271,-0.0140156535463248,-0.316079274615866,-0.192842392946112,0.244860314875787,0.300374252026908
142,41,4.03656690643735,1,0.0834570316264519,0.0368049395374698,0.154438029952714,-0.00923652624697891,-0.241766504108191,0.102649488910552,-0.272126410988811,-0.263270598004343,0.191509901332754,0.318585712371138
142,48,3.81877495996631,1,-0.0565332801910013,-0.0936798112981541,-0.0599062774198602,0.188802261358398,0.0612312253482821,0.279970229371982,0.0539740322729447,-0.358883478897136,-0.0336358454476655,0.341609347105745
143,22,3.16214846707636,1,-0.070395831832203,0.138636858207786,0.184945434411802,0.173868180680682,0.0792338445596275,0.0847181451526561,0.251892579571693,0.327782379616345,0.240780758534007,-0.0270843036158314
143,31,3.68921837194231,1,0.0389378959729174,-0.108123008227718,-0.143658058651579,-0.0466512018638393,0.159723081609945,-0.288126877823796,-0.163580467997735,0.150283480293209,0.357330407855951,0.180541962491609
143,61,3.17385838320932,1,0.0577623213914475,-0.00720469827665065,0.139302826394168,-0.148716578028815,-0.0482234536093422,-0.272865641826346,0.24604716616033,0.0662506584002132,-0.346949117894612,0.217072345177359
144,19,2.44368694809702,1,-0.0745558595437391,0.118622682917381,0.108814651568214,0.0369259525720851,-0.0827932062195664,0.211848665478176,0.295828877310998,0.282904700112757,0.147246704199432,-0.108234692454673
144,21,2.74625907403755,1,-0.0862405069250919,0.154299629043183,0.180232882112257,0.139731034608453,0.0255935457145677,0.134384901115943,0.275610743896058,0.319225952818405,0.212285683848536,-0.0536254635895159
144,27,3.52021749544897,1,0.0999952807388561,-0.115464457585588,-0.0151427615016959,0.147014717823757,0.250327162815518,-0.187365285073745,0.0380496775236,0.279567287662067,0.338276367698937,0.0961379654775547
144,31,3.57443871574847,1,0.0389378959729174,-0.108123008227718,-0.143658058651579,-0.0466512018638393,0.159723081609945,-0.288126877823796,-0.163580467997735,0.150283480293209,0.357330407855951,0.180541962491609
144,35,3.979255812091,1,-0.126712825916288,0.0896607204567002,-0.0944484734283673,-0.210813923015612,-0.0704489068562116,-0.218026966446745,-0.303855278281233,-0.0228442019670223,0.324169881322892,0.249412144069997
144,40,3.97357850775803,1,0.0318390052805068,0.072179854007625,0.121692924835863,-0.0674911944873621,-0.240352830108446,0.0452335567459245,-0.297831787276352,-0.229789711209609,0.219128818301754,0.310103628502956
145,15,2.71228862934344,1,0.0226064171589272,-0.0561707378636,-0.105584493745115,-0.165735452212048,-0.221161726805592,0.249617907769848,0.228609628115625,0.142788427074332,-0.00942414713563506,-0.2223163545565
145,21,2.37511183659406,1,-0.0862405069250919,0.154299629043183,0.180232882112257,0.139731034608453,0.0255935457145677,0.134384901115943,0.275610743896058,0.319225952818405,0.212285683848536,-0.0536254635895159
146,29,3.11514606081862,1,0.107058346338363,-0.158663670040734,-0.102454591684866,0.0621769387030157,0.235241025720015,-0.260095105266722,-0.0657274149361732,0.223267374939387,0.354624284848304,0.140126450423379
146,45,4.7041612601209,1,0.104775842132751,-0.0817686839294,0.113296259519301,0.170978006030882,-0.118596841739657,0.264302437763648,-0.10641042306936,-0.350575259446991,0.0669736481451483,0.339632031624435
146,53,4.69519749833425,1,-0.0834570316264516,0.03680493953747,-0.154438029952714,-0.00923652624697904,0.241766504108191,0.102649488910552,0.272126410988812,-0.26327059800434,-0.191509901332754,0.31858571237114
147,80,2.31499313947589,1,-0.0407373553128419,-0.086013303814919,0.136380014557311,-0.185894685495328,0.222087326559324,0.228591776610247,-0.189751133820388,0.095704603624304,0.0529555898718993,-0.251590883478292
148,14,2.40680752363383,1,0.0407373553128419,-0.0860133038149187,-0.136380014557311,-0.185894685495328,-0.222087326559324,0.228591776610247,0.189751133820388,0.0957046036243054,-0.0529555898719004,-0.251590883478295
149,25,2.15985972590198,1,0.0358016090481655,-0.0087452910563262,0.0888451841386877,0.193410842541784,0.209508860321122,-0.0838927822083824,0.137024813068653,0.315887156854186,0.308630321550766,0.0489332196817406
150,26,2.7075331030951,1,0.0722678152703605,-0.0662855786329576,0.0373683879257519,0.175506780976013,0.235886464070053,-0.138209179079514,0.0888399889365317,0.300371271587679,0.325071302281858,0.0729141980302394
151,18,2.86567945842707,1,-0.0539523125296192,0.0787499482400812,0.0544625315518204,-0.0217944546078418,-0.131642800130089,0.237494167241798,0.292384691527317,0.255794980875482,0.11110058562894,-0.136213821365963
151,35,3.82315000278795,1,-0.126712825916288,0.0896607204567002,-0.0944484734283673,-0.210813923015612,-0.0704489068562116,-0.218026966446745,-0.303855278281233,-0.0228442019670223,0.324169881322892,0.249412144069997
151,50,4.0263485955469,1,-0.136436967575999,-0.0619168049814766,-0.153653650977903,0.141270913818354,0.168231240217219,0.238189451749758,0.155771530912727,-0.336728227030078,-0.0997153653422633,0.336336505822254
152,21,2.88765339984717,1,-0.0862405069250919,0.154299629043183,0.180232882112257,0.139731034608453,0.0255935457145677,0.134384901115943,0.275610743896058,0.319225952818405,0.212285683848536,-0.0536254635895159
152,36,4.14371551344059,1,-0.133178973414372,0.119564052068054,-0.0584152449659878,-0.216497937949599,-0.12347206444285,-0.176927204355003,-0.320614792343946,-0.0674189938370419,0.3083464912952,0.263915120090586
153,30,3.36334606080457,1,0.0800911845204078,-0.143092453861218,-0.129067386228472,0.00899285204287218,0.203780323615395,-0.279754840687847,-0.115997721382905,0.188530724070438,0.357656364620663,0.16080075672964
153,37,3.76885164037611,1,-0.114086311397593,0.129844074246524,-0.0147791822267859,-0.201209901432753,-0.167967877443704,-0.127679608980169,-0.328016738209893,-0.111035319810428,0.289707530465798,0.277258722506821
153,46,4.45756110923589,1,0.0565332801910012,-0.0936798112981541,0.0599062774198599,0.188802261358398,-0.0612312253482821,0.279970229371982,-0.0539740322729422,-0.358883478897137,0.033635845447666,0.341609347105745
154,20,2.9352084483919,1,-0.0865490578046629,0.145829092195798,0.152893139358629,0.0924758847714762,-0.029390681859406,0.177132597794756,0.290258964320133,0.304162773411744,0.18104229632626,-0.0806904367664632
154,34,4.37170418016495,1,-0.0992268802487113,0.0451365312019749,-0.121621816342583,-0.186836583593005,-0.0120166945294149,-0.250161260986041,-0.278613059922414,0.0219618024775861,0.337066151287638,0.233785158498478
154,60,3.88557742413205,1,0.0992268802487111,0.0451365312019749,0.121621816342583,-0.186836583593005,0.0120166945294147,-0.250161260986041,0.278613059922413,0.0219618024775897,-0.337066151287637,0.233785158498481
155,20,3.2511369885668,1,-0.0865490578046629,0.145829092195798,0.152893139358629,0.0924758847714762,-0.029390681859406,0.177132597794756,0.290258964320133,0.304162773411744,0.18104229632626,-0.0806904367664632
156,27,4.05024357883792,1,0.0999952807388561,-0.115464457585588,-0.0151427615016959,0.147014717823757,0.250327162815518,-0.187365285073745,0.0380496775236,0.279567287662067,0.338276367698937,0.0961379654775547
156,42,4.35564956183492,1,0.123276756987682,2.7231805843967e-05,0.173510218024694,0.0480574750195152,-0.230649282275738,0.155648568064177,-0.239509106813471,-0.292663338880914,0.162241943062076,0.325799228317552
156,49,3.99141223096063,1,-0.104775842132751,-0.0817686839294,-0.113296259519301,0.170978006030882,0.118596841739657,0.264302437763648,0.106410423069362,-0.350575259446989,-0.0669736481451478,0.339632031624436
157,43,3.20103595941388,1,0.143326324537394,-0.0341488928269782,0.174529417996087,0.0997098793502107,-0.206297020178317,0.20164721932342,-0.200525835810562,-0.31734621938992,0.131563322583007,0.331722901028296
157,47,3.50353971259424,1,-1.04083408558608e-16,-0.0976501870877388,-2.03830008427275e-16,0.194743679800904,-8.67361737988404e-19,0.28519282657476,1.2490009027033e-15,-0.361652885380519,2.4980018054066e-16,0.342268452266181
157,57,3.91958096975318,1,0.114086311397593,0.129844074246525,0.0147791822267862,-0.201209901432753,0.167967877443704,-0.127679608980169,0.328016738209893,-0.111035319810424,-0.289707530465797,0.277258722506824
157,71,3.81276539716279,1,0.0410935767339576,0.101256643885025,-0.167846109289575,0.193564226098069,-0.129134628015298,0.0301008807590794,-0.219956486607083,0.329885094976792,-0.26639616257078,-0.00111289885679319
158,17,2.39456874541075,1,-0.0284298171496022,0.0322804351960507,-0.00369810787973917,-0.0785610293864255,-0.172968236355151,0.25303016616122,0.279990615627752,0.223176863653959,0.0728056187756733,-0.164583414212153
158,19,2.74688000168836,1,-0.0745558595437391,0.118622682917381,0.108814651568214,0.0369259525720851,-0.0827932062195664,0.211848665478176,0.295828877310998,0.282904700112757,0.147246704199432,-0.108234692454673
158,24,3.04786342560791,1,-0.00383997569688764,0.0496156886233274,0.134075225229249,0.19975421881712,0.173242274119334,-0.0269460953117257,0.181198771699118,0.325822559353315,0.289042312611721,0.0242418981475609
158,31,3.01017594817306,1,0.0389378959729174,-0.108123008227718,-0.143658058651579,-0.0466512018638393,0.159723081609945,-0.288126877823796,-0.163580467997735,0.150283480293209,0.357330407855951,0.180541962491609
158,35,2.64426710777801,1,-0.126712825916288,0.0896607204567002,-0.0944484734283673,-0.210813923015612,-0.0704489068562116,-0.218026966446745,-0.303855278281233,-0.0228442019670223,0.324169881322892,0.249412144069997
159,19,3.28984217963466,1,-0.0745558595437391,0.118622682917381,0.108814651568214,0.0369259525720851,-0.0827932062195664,0.211848665478176,0.295828877310998,0.282904700112757,0.147246704199432,-0.108234692454673
159,23,3.78777156902299,1,-0.0410935767339576,0.101256643885024,0.167846109289575,0.193564226098069,0.129134628015299,0.0301008807590794,0.21995648660708,0.329885094976792,0.266396162570781,-0.00111289885679731
159,33,4.26849170338069,1,-0.0577623213914478,-0.00720469827665049,-0.139302826394168,-0.148716578028815,0.048223453609342,-0.272865641826346,-0.246047166160331,0.0662506584002098,0.346949117894613,0.217072345177355
160,27,2.34206743374146,1,0.0999952807388561,-0.115464457585588,-0.0151427615016959,0.147014717823757,0.250327162815518,-0.187365285073745,0.0380496775236,0.279567287662067,0.338276367698937,0.0961379654775547
160,33,2.79081202533743,1,-0.0577623213914478,-0.00720469827665049,-0.139302826394168,-0.148716578028815,0.048223453609342,-0.272865641826346,-0.246047166160331,0.0662506584002098,0.346949117894613,0.217072345177355
160,40,3.09549542574048,1,0.0318390052805068,0.072179854007625,0.121692924835863,-0.0674911944873621,-0.240352830108446,0.0452335567459245,-0.297831787276352,-0.229789711209609,0.219128818301754,0.310103628502956
161,35,1.79874398175707,1,-0.126712825916288,0.0896607204567002,-0.0944484734283673,-0.210813923015612,-0.0704489068562116,-0.218026966446745,-0.303855278281233,-0.0228442019670223,0.324169881322892,0.249412144069997
161,39,2.7456107731517,1,-0.0236054652233508,0.102147598856035,0.0796549737298534,-0.122025599739725,-0.227112404709271,-0.0140156535463248,-0.316079274615866,-0.192842392946112,0.244860314875787,0.300374252026908
161,44,3.30337884197859,1,0.136436967575999,-0.0619168049814766,0.153653650977903,0.141270913818354,-0.168231240217219,0.238189451749758,-0.155771530912725,-0.33672822703008,0.0997153653422638,0.336336505822253
161,50,3.51925232864535,1,-0.136436967575999,-0.0619168049814766,-0.153653650977903,0.141270913818354,0.168231240217219,0.238189451749758,0.155771530912727,-0.336728227030078,-0.0997153653422633,0.336336505822254
162,17,2.46570997853234,1,-0.0284298171496022,0.0322804351960507,-0.00369810787973917,-0.0785610293864255,-0.172968236355151,0.25303016616122,0.279990615627752,0.223176863653959,0.0728056187756733,-0.164583414212153
162,36,4.00345324724437,1,-0.133178973414372,0.119564052068054,-0.0584152449659878,-0.216497937949599,-0.12347206444285,-0.176927204355003,-0.320614792343946,-0.0674189938370419,0.3083464912952,0.263915120090586
162,48,3.54224073969252,1,-0.0565332801910013,-0.0936798112981541,-0.0599062774198602,0.188802261358398,0.0612312253482821,0.279970229371982,0.0539740322729447,-0.358883478897136,-0.0336358454476655,0.341609347105745
163,49,3.83137850746267,1,-0.104775842132751,-0.0817686839294,-0.113296259519301,0.170978006030882,0.118596841739657,0.264302437763648,0.106410423069362,-0.350575259446989,-0.0669736481451478,0.339632031624436
164,26,2.23273706294171,1,0.0722678152703605,-0.0662855786329576,0.0373683879257519,0.175506780976013,0.235886464070053,-0.138209179079514,0.0888399889365317,0.300371271587679,0.325071302281858,0.0729141980302394
164,29,2.24920667179618,1,0.107058346338363,-0.158663670040734,-0.102454591684866,0.0621769387030157,0.235241025720015,-0.260095105266722,-0.0657274149361732,0.223267374939387,0.354624284848304,0.140126450423379
165,24,3.44882236437274,1,-0.00383997569688764,0.0496156886233274,0.134075225229249,0.19975421881712,0.173242274119334,-0.0269460953117257,0.181198771699118,0.325822559353315,0.289042312611721,0.0242418981475609
165,31,3.66202692236515,1,0.0389378959729174,-0.108123008227718,-0.143658058651579,-0.0466512018638393,0.159723081609945,-0.288126877823796,-0.163580467997735,0.150283480293209,0.357330407855951,0.180541962491609
165,45,4.01237429860439,1,0.104775842132751,-0.0817686839294,0.113296259519301,0.170978006030882,-0.118596841739657,0.264302437763648,-0.10641042306936,-0.350575259446991,0.0669736481451483,0.339632031624435
166,34,3.95443260718921,1,-0.0992268802487113,0.0451365312019749,-0.121621816342583,-0.186836583593005,-0.0120166945294149,-0.250161260986041,-0.278613059922414,0.0219618024775861,0.337066151287638,0.233785158498478
166,56,3.83469864615557,1,0.0749045230583185,0.122703797722427,-0.0327042476903988,-0.168158812042158,0.202749372343434,-0.0725145670828158,0.326322911947124,-0.153050357663248,-0.268466011961564,0.289418858256898
167,28,3.65449489320216,1,0.113420643222811,-0.148741211393238,-0.0634758622357936,0.108907336788966,0.250783034006904,-0.228831099339697,-0.0139407429492956,0.253767589185623,0.348156630695943,0.118557654308184
168,17,3.01680308668792,1,-0.0284298171496022,0.0322804351960507,-0.00369810787973917,-0.0785610293864255,-0.172968236355151,0.25303016616122,0.279990615627752,0.223176863653959,0.0728056187756733,-0.164583414212153
168,23,3.58663827995871,1,-0.0410935767339576,0.101256643885024,0.167846109289575,0.193564226098069,0.129134628015299,0.0301008807590794,0.21995648660708,0.329885094976792,0.266396162570781,-0.00111289885679731
168,31,4.39074084645223,1,0.0389378959729174,-0.108123008227718,-0.143658058651579,-0.0466512018638393,0.159723081609945,-0.288126877823796,-0.163580467997735,0.150283480293209,0.357330407855951,0.180541962491609
168,48,3.20734726670792,1,-0.0565332801910013,-0.0936798112981541,-0.0599062774198602,0.188802261358398,0.0612312253482821,0.279970229371982,0.0539740322729447,-0.358883478897136,-0.0336358454476655,0.341609347105745
169,16,2.56596772695957,1,-0.00167977379098711,-0.01471630918256,-0.0592021539156547,-0.128249464381787,-0.203798287658926,0.257417725312038,0.258710858270968,0.185393596402229,0.0325634818005188,-0.193299061705059
169,18,2.94022360708891,1,-0.0539523125296192,0.0787499482400812,0.0544625315518204,-0.0217944546078418,-0.131642800130089,0.237494167241798,0.292384691527317,0.255794980875482,0.11110058562894,-0.136213821365963
169,24,3.87781607889887,1,-0.00383997569688764,0.0496156886233274,0.134075225229249,0.19975421881712,0.173242274119334,-0.0269460953117257,0.181198771699118,0.325822559353315,0.289042312611721,0.0242418981475609
169,45,4.09430829584296,1,0.104775842132751,-0.0817686839294,0.113296259519301,0.170978006030882,-0.118596841739657,0.264302437763648,-0.10641042306936,-0.350575259446991,0.0669736481451483,0.339632031624435
170,39,4.59892134974887,1,-0.0236054652233508,0.102147598856035,0.0796549737298534,-0.122025599739725,-0.227112404709271,-0.0140156535463248,-0.316079274615866,-0.192842392946112,0.244860314875787,0.300374252026908
171,42,4.41769711022648,1,0.123276756987682,2.7231805843967e-05,0.173510218024694,0.0480574750195152,-0.230649282275738,0.155648568064177,-0.239509106813471,-0.292663338880914,0.162241943062076,0.325799228317552
172,24,1.78454456529802,1,-0.00383997569688764,0.0496156886233274,0.134075225229249,0.19975421881712,0.173242274119334,-0.0269460953117257,0.181198771699118,0.325822559353315,0.289042312611721,0.0242418981475609
173,39,4.53337975513712,1,-0.0236054652233508,0.102147598856035,0.0796549737298534,-0.122025599739725,-0.227112404709271,-0.0140156535463248,-0.316079274615866,-0.192842392946112,0.244860314875787,0.300374252026908
173,42,4.60930636262086,1,0.123276756987682,2.7231805843967e-05,0.173510218024694,0.0480574750195152,-0.230649282275738,0.155648568064177,-0.239509106813471,-0.292663338880914,0.162241943062076,0.325799228317552
173,46,4.56535350695481,1,0.0565332801910012,-0.0936798112981541,0.0599062774198599,0.188802261358398,-0.0612312253482821,0.279970229371982,-0.0539740322729422,-0.358883478897137,0.033635845447666,0.341609347105745
