"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13"
130,25,3.6784572906982,1,0.0813307831289921,-0.133891498890279,-0.131504214327899,-0.0611016081309095,0.0617426680100524,-0.186392032775042,-0.24351932159316,-0.183038360976308,0.0129431261821299,-0.189543535098165,-0.309763075389561,0.258891907361857,0.013812104495777
130,35,2.9184350408064,1,0.102248318804198,-0.0710020718601639,0.0722574906226064,0.158268495176602,0.0545776160460835,0.155375237743185,0.226183912185788,0.0304248585724736,0.246682794501307,0.278654948616774,-0.00967252585456828,0.306179742833991,0.214771450068452
131,19,3.38206304628782,1,-0.0626905744609607,0.115956924162189,0.149267745590219,0.151662090071289,0.114929724228319,-0.0384034258099363,0.0668727302046654,0.177192992819556,-0.260116899429634,-0.282987199598221,-0.223422194280777,0.0785643163015421,-0.141417649389455
132,37,3.98470019358194,1,0.0899051492832935,-0.107141508543568,-0.00676407533057622,0.139248128003772,0.151018784185652,0.0423916261711784,0.235969095772591,0.153820957603367,0.158054714904927,0.314801568201865,0.0791692331890651,0.276258860006627,0.242942672303564
132,39,4.20515414710437,1,-0.0271791512127367,-0.0433334357817318,-0.0953339135872139,0.0166852367595358,0.168672549354631,-0.0969715614561988,0.163349440984406,0.239708633211963,0.0397560066457852,0.313212217527024,0.163086008132043,0.235276420048183,0.26638212963677
132,41,4.24864120621808,1,-0.120613008024883,0.0426997535459413,-0.127681202540234,-0.110214947787203,0.112414112925223,-0.19852105372116,0.0424103647534406,0.269310672658238,-0.0848682153467525,0.275470433341595,0.235943261841243,0.185073084755425,0.284871060800441
132,56,3.48785385682921,1,0.0367621340585663,0.083134987114713,-0.0538911210263251,-0.0849559759496232,0.16950522773611,0.0279332967451073,0.207929416799635,-0.202649075626238,0.101179556292464,-0.318640683068488,0.122127297878246,-0.257036724082438,0.255267690456423
133,31,2.01721334520709,1,-0.09187562935923,0.130433380837808,0.0766014901375483,-0.0570180987036019,-0.181030082684321,0.176628818581622,0.00684057800174342,-0.213025008849282,0.286509983903404,0.115827193502408,-0.176404880619444,0.328106817658973,0.145377937434777
134,20,2.83928273323012,1,-0.0493700865931701,0.098695435472748,0.14231585466273,0.167173844733981,0.156721757746789,-0.0993382458323264,0.00258408262734264,0.127693267122077,-0.238386294188526,-0.291521434078148,-0.253579410718378,0.11498218837492,-0.114362860277846
135,22,4.58883542783038,1,0.0188508873617635,-0.0105369838200287,0.0362861857960909,0.108618449826584,0.172401825426157,-0.187304462774374,-0.127357556117318,0.00184622082068353,-0.158563583349765,-0.277401406868108,-0.29527996880169,0.180726007403717,-0.0615217557256792
136,40,2.87304711275898,1,-0.0852078255630685,0.00202439469270872,-0.122721068822198,-0.0526698257561771,0.149361820573556,-0.156556402326686,0.106689609808485,0.262696781757106,-0.0232489214342397,0.298745643607911,0.201279838077397,0.211210892180344,0.276258937274746
136,46,1.68224285572986,1,0.106173691606705,0.0283236019284836,0.130979077177377,-0.0513440159374539,-0.175777781930384,-0.0647202893651507,-0.231871822267164,0.0658948577692463,-0.288000294406729,0.0548846159195901,0.336451457076946,0.0326725143844272,0.308282280866091
137,36,4.02093539813492,1,0.1155390134939,-0.10511424930563,0.0376758393089889,0.166667429111669,0.112372147170918,0.105836441657248,0.243008036421708,0.0955271277467748,0.207414469882322,0.301465400896708,0.0349773399375649,0.292709883544235,0.229434127748129
138,24,1.79077608598181,1,0.0787481372321292,-0.118619409581236,-0.0943675075077945,-0.00645062902977076,0.113232242107471,-0.208647204967611,-0.222616611012569,-0.128272666879942,-0.0476234869494302,-0.226702244097429,-0.311476522081135,0.235804583332019,-0.0107081519898039
139,22,2.25432636870708,1,0.0188508873617635,-0.0105369838200287,0.0362861857960909,0.108618449826584,0.172401825426157,-0.187304462774374,-0.127357556117318,0.00184622082068353,-0.158563583349765,-0.277401406868108,-0.29527996880169,0.180726007403717,-0.0615217557256792
139,26,2.17048625343785,1,0.056470309479368,-0.108211300815919,-0.134087309534233,-0.102447249756601,-5.39436362644443e-05,-0.139949009605355,-0.240879621566341,-0.225269265675784,0.0734223991448476,-0.145690976961154,-0.301471369839544,0.278790377918411,0.0376741771295432
140,20,3.32608481167099,1,-0.0493700865931701,0.098695435472748,0.14231585466273,0.167173844733981,0.156721757746789,-0.0993382458323264,0.00258408262734264,0.127693267122077,-0.238386294188526,-0.291521434078148,-0.253579410718378,0.11498218837492,-0.114362860277846
140,34,4.62182659697946,1,0.0597995496534306,-0.0155042915541622,0.0946107540256335,0.120901460956256,-0.0139390262886118,0.188545517121044,0.189026856185143,-0.0374108817532,0.274847605548634,0.24740193680262,-0.0539631875711475,0.316549955675507,0.198993395376681
141,26,3.5550097063047,1,0.056470309479368,-0.108211300815919,-0.134087309534233,-0.102447249756601,-5.39436362644443e-05,-0.139949009605355,-0.240879621566341,-0.225269265675784,0.0734223991448476,-0.145690976961154,-0.301471369839544,0.278790377918411,0.0376741771295432
142,39,4.14947117149902,1,-0.0271791512127367,-0.0433334357817318,-0.0953339135872139,0.0166852367595358,0.168672549354631,-0.0969715614561988,0.163349440984406,0.239708633211963,0.0397560066457852,0.313212217527024,0.163086008132043,0.235276420048183,0.26638212963677
142,41,4.03656690643735,1,-0.120613008024883,0.0426997535459413,-0.127681202540234,-0.110214947787203,0.112414112925223,-0.19852105372116,0.0424103647534406,0.269310672658238,-0.0848682153467525,0.275470433341595,0.235943261841243,0.185073084755425,0.284871060800441
142,48,3.81877495996631,1,0.106173691606705,-0.0283236019284841,0.130979077177377,0.0513440159374541,-0.175777781930384,0.0647202893651506,-0.231871822267163,-0.0658948577692492,-0.288000294406729,-0.0548846159195925,0.336451457076946,-0.0326725143844208,0.308282280866093
143,22,3.16214846707636,1,0.0188508873617635,-0.0105369838200287,0.0362861857960909,0.108618449826584,0.172401825426157,-0.187304462774374,-0.127357556117318,0.00184622082068353,-0.158563583349765,-0.277401406868108,-0.29527996880169,0.180726007403717,-0.0615217557256792
143,31,3.68921837194231,1,-0.09187562935923,0.130433380837808,0.0766014901375483,-0.0570180987036019,-0.181030082684321,0.176628818581622,0.00684057800174342,-0.213025008849282,0.286509983903404,0.115827193502408,-0.176404880619444,0.328106817658973,0.145377937434777
143,61,3.17385838320932,1,0.00325466356220191,-0.0464921630434501,0.103565756854708,-0.0653653409219168,-0.0828986260464143,-0.204025636148371,0.136665116460461,0.10355070115133,0.291287805688578,-0.208990330389,-0.0970671384473602,-0.323724932283616,0.182141060493431
144,19,2.44368694809702,1,-0.0626905744609607,0.115956924162189,0.149267745590219,0.151662090071289,0.114929724228319,-0.0384034258099363,0.0668727302046654,0.177192992819556,-0.260116899429634,-0.282987199598221,-0.223422194280777,0.0785643163015421,-0.141417649389455
144,21,2.74625907403755,1,-0.0190680506064537,0.0516030518343576,0.0998638530832273,0.149775596135482,0.175150765298469,-0.150060740595275,-0.0639778901414623,0.067682862202016,-0.203679102895182,-0.289415422062471,-0.277568146054548,0.149096753722555,-0.0877141169149757
144,27,3.52021749544897,1,0.0131254356935315,-0.0529469759400341,-0.108143938887889,-0.128145435717643,-0.0646482022710948,-0.0761375694559285,-0.21717543607845,-0.253567497805373,0.131286645206052,-0.0967141734090894,-0.28697735771085,0.295421269031998,0.0608284250997694
144,31,3.57443871574847,1,-0.09187562935923,0.130433380837808,0.0766014901375483,-0.0570180987036019,-0.181030082684321,0.176628818581622,0.00684057800174342,-0.213025008849282,0.286509983903404,0.115827193502408,-0.176404880619444,0.328106817658973,0.145377937434777
144,35,3.979255812091,1,0.102248318804198,-0.0710020718601639,0.0722574906226064,0.158268495176602,0.0545776160460835,0.155375237743185,0.226183912185788,0.0304248585724736,0.246682794501307,0.278654948616774,-0.00967252585456828,0.306179742833991,0.214771450068452
144,40,3.97357850775803,1,-0.0852078255630685,0.00202439469270872,-0.122721068822198,-0.0526698257561771,0.149361820573556,-0.156556402326686,0.106689609808485,0.262696781757106,-0.0232489214342397,0.298745643607911,0.201279838077397,0.211210892180344,0.276258937274746
145,15,2.71228862934344,1,0.00990419354456929,-0.0259471478701305,-0.0523357262721017,-0.0898234785856142,-0.13493368498422,0.180120412974152,0.21488021528003,0.22763659316432,-0.208050802560885,-0.14930025468058,-0.0497611029743529,-0.0858020929713882,-0.25279921915688
145,21,2.37511183659406,1,-0.0190680506064537,0.0516030518343576,0.0998638530832273,0.149775596135482,0.175150765298469,-0.150060740595275,-0.0639778901414623,0.067682862202016,-0.203679102895182,-0.289415422062471,-0.277568146054548,0.149096753722555,-0.0877141169149757
146,29,3.11514606081862,1,-0.0782573927153477,0.0794987631041745,-0.0115838273690804,-0.129061654716128,-0.168157013556032,0.06831560171205,-0.122858320757407,-0.265462726013673,0.229140345796444,0.00968864750209766,-0.241266255549847,0.318647227562699,0.104815565577722
146,45,4.7041612601209,1,0.0533569815900625,0.0530034588087479,0.0814074542410729,-0.0970241525657885,-0.132976253735427,-0.124009608197733,-0.199203036364313,0.12818452816592,-0.267401593083336,0.108230244875265,0.327247970378635,0.0650317809247909,0.306257619166078
146,53,4.69519749833425,1,-0.120613008024883,-0.0426997535459407,-0.127681202540234,0.110214947787203,0.112414112925223,0.19852105372116,0.0424103647534436,-0.269310672658238,-0.0848682153467499,-0.275470433341595,0.235943261841244,-0.185073084755419,0.284871060800449
147,80,2.31499313947589,1,0.0283795696413138,0.058930540211843,-0.0926813488303177,0.128637181671812,-0.163372013973128,-0.191207089995045,0.204970631601332,-0.1972134577687,-0.161655290279446,0.0945781774735399,0.00418383589939876,0.130422036124144,-0.281220178529984
148,14,2.40680752363383,1,0.0283795696413136,-0.0589305402118429,-0.0926813488303178,-0.128637181671811,-0.163372013973128,0.191207089995046,0.204970631601329,0.197213457768703,-0.161655290279445,-0.0945781774735412,0.00418383589939812,-0.130422036124145,-0.281220178530015
149,25,2.15985972590198,1,0.0813307831289921,-0.133891498890279,-0.131504214327899,-0.0611016081309095,0.0617426680100524,-0.186392032775042,-0.24351932159316,-0.183038360976308,0.0129431261821299,-0.189543535098165,-0.309763075389561,0.258891907361857,0.013812104495777
150,26,2.7075331030951,1,0.056470309479368,-0.108211300815919,-0.134087309534233,-0.102447249756601,-5.39436362644443e-05,-0.139949009605355,-0.240879621566341,-0.225269265675784,0.0734223991448476,-0.145690976961154,-0.301471369839544,0.278790377918411,0.0376741771295432
151,18,2.86567945842707,1,-0.0573281659724068,0.101298146686217,0.12003501796197,0.105114763561016,0.0540400772288765,0.027422194063237,0.124184685860396,0.213195763586685,-0.267699314233222,-0.263792922652773,-0.187419814369465,0.0400482765809883,-0.168831749755222
151,35,3.82315000278795,1,0.102248318804198,-0.0710020718601639,0.0722574906226064,0.158268495176602,0.0545776160460835,0.155375237743185,0.226183912185788,0.0304248585724736,0.246682794501307,0.278654948616774,-0.00967252585456828,0.306179742833991,0.214771450068452
151,50,4.0263485955469,1,-0.013214151099788,-0.0703958255925727,0.016396325285386,0.131376530575885,-0.0732640666031076,0.172436985965176,-0.150632409620626,-0.183263823817449,-0.235114176194102,-0.15849789990311,0.31228592213758,-0.0967645517770274,0.302894703622806
152,21,2.88765339984717,1,-0.0190680506064537,0.0516030518343576,0.0998638530832273,0.149775596135482,0.175150765298469,-0.150060740595275,-0.0639778901414623,0.067682862202016,-0.203679102895182,-0.289415422062471,-0.277568146054548,0.149096753722555,-0.0877141169149757
152,36,4.14371551344059,1,0.1155390134939,-0.10511424930563,0.0376758393089889,0.166667429111669,0.112372147170918,0.105836441657248,0.243008036421708,0.0955271277467748,0.207414469882322,0.301465400896708,0.0349773399375649,0.292709883544235,0.229434127748129
153,30,3.36334606080457,1,-0.100915287552675,0.123262531716432,0.03857989983743,-0.102510794788746,-0.190035242731007,0.131319852695555,-0.0603877469432325,-0.247608112921777,0.264114944911892,0.0636529036421666,-0.210991086433747,0.32512575229603,0.125549517349508
153,37,3.76885164037611,1,0.0899051492832935,-0.107141508543568,-0.00676407533057622,0.139248128003772,0.151018784185652,0.0423916261711784,0.235969095772591,0.153820957603367,0.158054714904927,0.314801568201865,0.0791692331890651,0.276258860006627,0.242942672303564
153,46,4.45756110923589,1,0.106173691606705,0.0283236019284836,0.130979077177377,-0.0513440159374539,-0.175777781930384,-0.0647202893651507,-0.231871822267164,0.0658948577692463,-0.288000294406729,0.0548846159195901,0.336451457076946,0.0326725143844272,0.308282280866091
154,20,2.9352084483919,1,-0.0493700865931701,0.098695435472748,0.14231585466273,0.167173844733981,0.156721757746789,-0.0993382458323264,0.00258408262734264,0.127693267122077,-0.238386294188526,-0.291521434078148,-0.253579410718378,0.11498218837492,-0.114362860277846
154,34,4.37170418016495,1,0.0597995496534306,-0.0155042915541622,0.0946107540256335,0.120901460956256,-0.0139390262886118,0.188545517121044,0.189026856185143,-0.0374108817532,0.274847605548634,0.24740193680262,-0.0539631875711475,0.316549955675507,0.198993395376681
154,60,3.88557742413205,1,0.0597995496534308,0.015504291554162,0.0946107540256338,-0.120901460956256,-0.0139390262886121,-0.188545517121044,0.189026856185143,0.037410881753202,0.274847605548636,-0.247401936802617,-0.0539631875711467,-0.316549955675503,0.198993395376698
155,20,3.2511369885668,1,-0.0493700865931701,0.098695435472748,0.14231585466273,0.167173844733981,0.156721757746789,-0.0993382458323264,0.00258408262734264,0.127693267122077,-0.238386294188526,-0.291521434078148,-0.253579410718378,0.11498218837492,-0.114362860277846
156,27,4.05024357883792,1,0.0131254356935315,-0.0529469759400341,-0.108143938887889,-0.128145435717643,-0.0646482022710948,-0.0761375694559285,-0.21717543607845,-0.253567497805373,0.131286645206052,-0.0967141734090894,-0.28697735771085,0.295421269031998,0.0608284250997694
156,42,4.35564956183492,1,-0.117397700484203,0.0687431086780259,-0.102317474886537,-0.143442493504884,0.0588511067523468,-0.214982036174376,-0.0250205964651524,0.257370541394763,-0.14216183857188,0.243643340319632,0.266320274229117,0.157097615040916,0.292191814864901
156,49,3.99141223096063,1,0.0533569815900623,-0.0530034588087481,0.0814074542410727,0.0970241525657888,-0.132976253735427,0.124009608197732,-0.199203036364312,-0.128184528165923,-0.267401593083334,-0.108230244875267,0.327247970378635,-0.0650317809247845,0.306257619166081
157,43,3.20103595941388,1,-0.0759842104591185,0.0768569572317388,-0.0496475657402831,-0.148737270658623,-0.00615151496374426,-0.204571452134914,-0.0909686827497083,0.227527557351253,-0.192810204452473,0.204148594039203,0.291873845654251,0.127557579097096,0.298202960200872
157,47,3.50353971259424,1,0.127680482946415,-2.74086309204336e-16,0.150704450144901,1.45716771982052e-16,-0.192158356757662,-7.63278329429795e-17,-0.24383002661558,-1.52655665885959e-15,-0.295238119450847,-1.24206200879939e-15,0.339587848932043,3.19189119579733e-15,0.308959262758232
157,57,3.91958096975318,1,0.0899051492832939,0.107141508543568,-0.00676407533057599,-0.139248128003772,0.151018784185652,-0.0423916261711784,0.235969095772593,-0.153820957603365,0.15805471490493,-0.314801568201863,0.0791692331890656,-0.276258860006622,0.242942672303578
157,71,3.81276539716279,1,0.0546888943088389,0.0723895210915223,-0.0334474876003572,-0.0533328825304469,0.150940472804332,0.207892316266271,-0.182066576130822,0.0650583809104547,-0.105668717413958,0.256242607783585,-0.306615790347863,-0.209688950309754,-0.0358362697404296
158,17,2.39456874541075,1,-0.0392448107900967,0.065323603544864,0.0676231009149172,0.0404318335811849,-0.0152312797371036,0.0907620102942849,0.170568848118745,0.234413470769238,-0.261358587628885,-0.234631254618888,-0.146110474752288,-0.000337657570339325,-0.196562028810822
158,19,2.74688000168836,1,-0.0626905744609607,0.115956924162189,0.149267745590219,0.151662090071289,0.114929724228319,-0.0384034258099363,0.0668727302046654,0.177192992819556,-0.260116899429634,-0.282987199598221,-0.223422194280777,0.0785643163015421,-0.141417649389455
158,24,3.04786342560791,1,0.0787481372321292,-0.118619409581236,-0.0943675075077945,-0.00645062902977076,0.113232242107471,-0.208647204967611,-0.222616611012569,-0.128272666879942,-0.0476234869494302,-0.226702244097429,-0.311476522081135,0.235804583332019,-0.0107081519898039
158,31,3.01017594817306,1,-0.09187562935923,0.130433380837808,0.0766014901375483,-0.0570180987036019,-0.181030082684321,0.176628818581622,0.00684057800174342,-0.213025008849282,0.286509983903404,0.115827193502408,-0.176404880619444,0.328106817658973,0.145377937434777
158,35,2.64426710777801,1,0.102248318804198,-0.0710020718601639,0.0722574906226064,0.158268495176602,0.0545776160460835,0.155375237743185,0.226183912185788,0.0304248585724736,0.246682794501307,0.278654948616774,-0.00967252585456828,0.306179742833991,0.214771450068452
159,19,3.28984217963466,1,-0.0626905744609607,0.115956924162189,0.149267745590219,0.151662090071289,0.114929724228319,-0.0384034258099363,0.0668727302046654,0.177192992819556,-0.260116899429634,-0.282987199598221,-0.223422194280777,0.0785643163015421,-0.141417649389455
159,23,3.78777156902299,1,0.0546888943088387,-0.0723895210915226,-0.0334474876003571,0.0533328825304468,0.150940472804332,-0.207892316266271,-0.182066576130821,-0.065058380910457,-0.105668717413955,-0.256242607783585,-0.306615790347865,0.209688950309755,-0.0358362697404557
159,33,4.26849170338069,1,0.00325466356220187,0.0464921630434501,0.103565756854708,0.065365340921917,-0.082898626046414,0.204025636148372,0.136665116460462,-0.103550701151329,0.291287805688576,0.208990330389004,-0.0970671384473611,0.32372493228362,0.182141060493413
160,27,2.34206743374146,1,0.0131254356935315,-0.0529469759400341,-0.108143938887889,-0.128145435717643,-0.0646482022710948,-0.0761375694559285,-0.21717543607845,-0.253567497805373,0.131286645206052,-0.0967141734090894,-0.28697735771085,0.295421269031998,0.0608284250997694
160,33,2.79081202533743,1,0.00325466356220187,0.0464921630434501,0.103565756854708,0.065365340921917,-0.082898626046414,0.204025636148372,0.136665116460462,-0.103550701151329,0.291287805688576,0.208990330389004,-0.0970671384473611,0.32372493228362,0.182141060493413
160,40,3.09549542574048,1,-0.0852078255630685,0.00202439469270872,-0.122721068822198,-0.0526698257561771,0.149361820573556,-0.156556402326686,0.106689609808485,0.262696781757106,-0.0232489214342397,0.298745643607911,0.201279838077397,0.211210892180344,0.276258937274746
161,35,1.79874398175707,1,0.102248318804198,-0.0710020718601639,0.0722574906226064,0.158268495176602,0.0545776160460835,0.155375237743185,0.226183912185788,0.0304248585724736,0.246682794501307,0.278654948616774,-0.00967252585456828,0.306179742833991,0.214771450068452
161,39,2.7456107731517,1,-0.0271791512127367,-0.0433334357817318,-0.0953339135872139,0.0166852367595358,0.168672549354631,-0.0969715614561988,0.163349440984406,0.239708633211963,0.0397560066457852,0.313212217527024,0.163086008132043,0.235276420048183,0.26638212963677
161,44,3.30337884197859,1,-0.0132141510997877,0.0703958255925728,0.0163963252853864,-0.131376530575885,-0.0732640666031078,-0.172436985965177,-0.150632409620628,0.183263823817447,-0.235114176194104,0.158497899903108,0.31228592213758,0.0967645517770337,0.302894703622801
161,50,3.51925232864535,1,-0.013214151099788,-0.0703958255925727,0.016396325285386,0.131376530575885,-0.0732640666031076,0.172436985965176,-0.150632409620626,-0.183263823817449,-0.235114176194102,-0.15849789990311,0.31228592213758,-0.0967645517770274,0.302894703622806
162,17,2.46570997853234,1,-0.0392448107900967,0.065323603544864,0.0676231009149172,0.0404318335811849,-0.0152312797371036,0.0907620102942849,0.170568848118745,0.234413470769238,-0.261358587628885,-0.234631254618888,-0.146110474752288,-0.000337657570339325,-0.196562028810822
162,36,4.00345324724437,1,0.1155390134939,-0.10511424930563,0.0376758393089889,0.166667429111669,0.112372147170918,0.105836441657248,0.243008036421708,0.0955271277467748,0.207414469882322,0.301465400896708,0.0349773399375649,0.292709883544235,0.229434127748129
162,48,3.54224073969252,1,0.106173691606705,-0.0283236019284841,0.130979077177377,0.0513440159374541,-0.175777781930384,0.0647202893651506,-0.231871822267163,-0.0658948577692492,-0.288000294406729,-0.0548846159195925,0.336451457076946,-0.0326725143844208,0.308282280866093
163,49,3.83137850746267,1,0.0533569815900623,-0.0530034588087481,0.0814074542410727,0.0970241525657888,-0.132976253735427,0.124009608197732,-0.199203036364312,-0.128184528165923,-0.267401593083334,-0.108230244875267,0.327247970378635,-0.0650317809247845,0.306257619166081
164,26,2.23273706294171,1,0.056470309479368,-0.108211300815919,-0.134087309534233,-0.102447249756601,-5.39436362644443e-05,-0.139949009605355,-0.240879621566341,-0.225269265675784,0.0734223991448476,-0.145690976961154,-0.301471369839544,0.278790377918411,0.0376741771295432
164,29,2.24920667179618,1,-0.0782573927153477,0.0794987631041745,-0.0115838273690804,-0.129061654716128,-0.168157013556032,0.06831560171205,-0.122858320757407,-0.265462726013673,0.229140345796444,0.00968864750209766,-0.241266255549847,0.318647227562699,0.104815565577722
165,24,3.44882236437274,1,0.0787481372321292,-0.118619409581236,-0.0943675075077945,-0.00645062902977076,0.113232242107471,-0.208647204967611,-0.222616611012569,-0.128272666879942,-0.0476234869494302,-0.226702244097429,-0.311476522081135,0.235804583332019,-0.0107081519898039
165,31,3.66202692236515,1,-0.09187562935923,0.130433380837808,0.0766014901375483,-0.0570180987036019,-0.181030082684321,0.176628818581622,0.00684057800174342,-0.213025008849282,0.286509983903404,0.115827193502408,-0.176404880619444,0.328106817658973,0.145377937434777
165,45,4.01237429860439,1,0.0533569815900625,0.0530034588087479,0.0814074542410729,-0.0970241525657885,-0.132976253735427,-0.124009608197733,-0.199203036364313,0.12818452816592,-0.267401593083336,0.108230244875265,0.327247970378635,0.0650317809247909,0.306257619166078
166,34,3.95443260718921,1,0.0597995496534306,-0.0155042915541622,0.0946107540256335,0.120901460956256,-0.0139390262886118,0.188545517121044,0.189026856185143,-0.0374108817532,0.274847605548634,0.24740193680262,-0.0539631875711475,0.316549955675507,0.198993395376681
166,56,3.83469864615557,1,0.0367621340585663,0.083134987114713,-0.0538911210263251,-0.0849559759496232,0.16950522773611,0.0279332967451073,0.207929416799635,-0.202649075626238,0.101179556292464,-0.318640683068488,0.122127297878246,-0.257036724082438,0.255267690456423
167,28,3.65449489320216,1,-0.0360138083356596,0.0151926529593415,-0.0639006092218461,-0.137311719531623,-0.123521946156873,-0.00377645234428567,-0.176477943138976,-0.267207252779771,0.184028436658874,-0.0443440050514965,-0.266751999461583,0.308726309360724,0.0832253780384858
168,17,3.01680308668792,1,-0.0392448107900967,0.065323603544864,0.0676231009149172,0.0404318335811849,-0.0152312797371036,0.0907620102942849,0.170568848118745,0.234413470769238,-0.261358587628885,-0.234631254618888,-0.146110474752288,-0.000337657570339325,-0.196562028810822
168,23,3.58663827995871,1,0.0546888943088387,-0.0723895210915226,-0.0334474876003571,0.0533328825304468,0.150940472804332,-0.207892316266271,-0.182066576130821,-0.065058380910457,-0.105668717413955,-0.256242607783585,-0.306615790347865,0.209688950309755,-0.0358362697404557
168,31,4.39074084645223,1,-0.09187562935923,0.130433380837808,0.0766014901375483,-0.0570180987036019,-0.181030082684321,0.176628818581622,0.00684057800174342,-0.213025008849282,0.286509983903404,0.115827193502408,-0.176404880619444,0.328106817658973,0.145377937434777
168,48,3.20734726670792,1,0.106173691606705,-0.0283236019284841,0.130979077177377,0.0513440159374541,-0.175777781930384,0.0647202893651506,-0.231871822267163,-0.0658948577692492,-0.288000294406729,-0.0548846159195925,0.336451457076946,-0.0326725143844208,0.308282280866093
169,16,2.56596772695957,1,-0.014735645441836,0.0191897027040933,0.00563263823993486,-0.0290073603178204,-0.081887987023507,0.144150068169244,0.202106822688896,0.239631839063141,-0.241380492707736,-0.19622582284526,-0.100041722072749,-0.0423642071039588,-0.224565510597596
169,18,2.94022360708891,1,-0.0573281659724068,0.101298146686217,0.12003501796197,0.105114763561016,0.0540400772288765,0.027422194063237,0.124184685860396,0.213195763586685,-0.267699314233222,-0.263792922652773,-0.187419814369465,0.0400482765809883,-0.168831749755222
169,24,3.87781607889887,1,0.0787481372321292,-0.118619409581236,-0.0943675075077945,-0.00645062902977076,0.113232242107471,-0.208647204967611,-0.222616611012569,-0.128272666879942,-0.0476234869494302,-0.226702244097429,-0.311476522081135,0.235804583332019,-0.0107081519898039
